,Longitude,Latitude,Time,Temperature,Depth,PlatformCode
76,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,5,AA
77,-1.465999960899353,57.00230026245117,19381.407152777778,7.995,5,AA
78,2.4753000736236572,58.20349884033203,19383.328761574074,7.812,5,AA
79,2.450000047683716,58.698299407958984,19383.481527777778,7.478,5,AA
80,3.5894999504089355,58.713199615478516,19383.636689814815,6.956,5,AA
81,3.858299970626831,58.49020004272461,19383.732800925925,6.304,5,AA
82,4.177999973297119,58.313201904296875,19383.829999999998,6.966,5,AA
83,3.1493000984191895,59.71730041503906,19384.32238425926,8.947000000000001,5,AA
84,2.752700090408325,59.63029861450195,19384.445532407408,7.904,5,AA
85,1.2741999626159668,59.701698303222656,19385.749733796296,7.654,5,AA
86,0.815500020980835,59.667198181152344,19385.854247685184,7.492,5,AA
