,Longitude,Latitude,Time,Temperature,Depth,PlatformCode
0,-0.9847999811172485,59.2848014831543,19369.830231481483,8.02,50,AA
1,-0.6563000082969666,59.2848014831543,19369.882118055557,7.575,50,AA
2,-0.3617999851703644,59.2848014831543,19369.925960648146,7.356,50,AA
3,0.006500000134110451,59.281700134277344,19369.97979166667,7.488,50,AA
4,0.3292999863624573,59.284698486328125,19370.039548611112,7.531000000000001,50,AA
5,0.6779999732971191,59.28379821777344,19370.08986111111,7.621,50,AA
6,1.003499984741211,59.28219985961914,19370.14857638889,7.517,50,AA
7,1.3131999969482422,59.28219985961914,19370.195069444442,7.237,50,AA
8,1.6562999486923218,59.28379821777344,19370.253969907408,7.237,50,AA
9,2.012500047683716,59.284000396728516,19370.392291666667,7.199,50,AA
10,2.246999979019165,59.28450012207031,19370.426342592593,7.182,50,AA
11,2.5167999267578125,59.28200149536133,19370.515162037038,7.106,50,AA
12,2.751300096511841,59.28369903564453,19370.551828703705,6.958,50,AA
13,2.9019999504089355,59.28269958496094,19370.590659722224,7.554,50,AA
14,3.074199914932251,59.28730010986328,19370.61494212963,8.103,50,AA
15,3.227299928665161,59.28300094604492,19370.676157407408,8.66,50,AA
16,3.3631999492645264,59.28350067138672,19371.464363425926,8.474,50,AA
17,3.5336999893188477,59.283199310302734,19371.497337962963,7.976,50,AA
18,3.682499885559082,59.28300094604492,19371.52736111111,7.8180000000000005,50,AA
19,3.849299907684326,59.28620147705078,19371.559618055555,7.561,50,AA
20,4.032700061798096,59.28919982910156,19371.591944444444,7.095,50,AA
21,4.18120002746582,59.288299560546875,19371.617962962962,7.211,50,AA
22,4.333799839019775,59.284698486328125,19371.64386574074,6.3100000000000005,50,AA
23,4.499199867248535,59.283199310302734,19371.673298611113,7.0520000000000005,50,AA
24,4.668000221252441,59.28329849243164,19371.703530092593,6.397,50,AA
25,4.822000026702881,59.2843017578125,19371.734791666666,6.404,50,AA
26,4.933800220489502,59.28269958496094,19371.760925925926,7.04,50,AA
27,5.031199932098389,59.284000396728516,19371.781817129628,6.7,50,AA
28,8.084500312805176,58.050498962402344,19376.166469907406,7.707,50,AA
29,8.101200103759766,57.98379898071289,19376.192916666667,7.3180000000000005,50,AA
30,8.163200378417969,57.91579818725586,19376.223819444444,6.9510000000000005,50,AA
31,8.200200080871582,57.85129928588867,19376.253159722222,7.455,50,AA
32,8.284000396728516,57.73529815673828,19376.301064814816,6.942,50,AA
33,8.336199760437012,57.64970016479492,19376.334976851853,6.472,50,AA
34,8.38070011138916,57.54679870605469,19376.374386574073,6.271,50,AA
35,8.4197998046875,57.481998443603516,19376.398229166665,5.902,50,AA
36,8.46780014038086,57.39870071411133,19376.426550925924,,50,AA
37,8.503800392150879,57.316001892089844,19376.455439814814,,50,AA
38,8.555800437927246,57.23400115966797,19376.483784722222,,50,AA
39,7.682700157165527,57.40250015258789,19376.739988425925,6.3740000000000006,50,AA
40,7.952499866485596,57.00149917602539,19376.915925925925,,50,AA
41,7.653500080108643,57.00279998779297,19376.977465277778,,50,AA
42,7.353799819946289,56.99980163574219,19377.032824074075,,50,AA
43,6.997499942779541,57.00170135498047,19377.09681712963,,50,AA
44,6.6717000007629395,57.00130081176758,19377.162685185187,,50,AA
45,6.337699890136719,57.00019836425781,19377.228668981483,,50,AA
46,6.004799842834473,56.999298095703125,19377.295995370372,,50,AA
47,5.832200050354004,56.88169860839844,19377.347905092593,,50,AA
48,6.254300117492676,56.676300048828125,19377.525902777776,,50,AA
49,5.768700122833252,56.779300689697266,19377.631041666667,,50,AA
50,5.6682000160217285,57.00130081176758,19377.76125,,50,AA
51,5.195499897003174,56.99879837036133,19377.8665625,6.144,50,AA
52,6.117300033569336,57.18479919433594,19378.303946759257,6.048,50,AA
53,5.738699913024902,57.22600173950195,19378.41138888889,5.891,50,AA
54,4.645699977874756,57.838199615478516,19378.69883101852,7.224,50,AA
55,4.697500228881836,57.000701904296875,19379.247222222224,6.157,50,AA
56,4.492199897766113,57.13019943237305,19379.302511574075,6.037,50,AA
57,4.301300048828125,57.000701904296875,19379.38699074074,6.1770000000000005,50,AA
58,4.171299934387207,56.87080001831055,19379.426979166667,,50,AA
59,3.898699998855591,57.003501892089844,19379.50136574074,6.336,50,AA
60,3.6691999435424805,57.00130081176758,19379.535729166666,6.703,50,AA
61,3.395699977874756,57.000701904296875,19379.61664351852,6.852,50,AA
62,3.1273000240325928,57.89649963378906,19380.325671296294,7.261,50,AA
63,2.9519999027252197,57.737300872802734,19380.440671296295,6.118,50,AA
64,2.625999927520752,57.26599884033203,19380.585046296295,7.369,50,AA
65,2.753999948501587,56.920799255371094,19380.728877314814,7.23,50,AA
66,2.9296998977661133,56.99980163574219,19380.765659722223,7.188,50,AA
67,2.498699903488159,57.00230026245117,19380.824027777777,7.361,50,AA
68,2.066800117492676,56.99980163574219,19380.8840625,7.445,50,AA
69,1.7992000579833984,56.999698638916016,19380.922152777777,7.487,50,AA
70,1.6002000570297241,57.00130081176758,19380.95113425926,7.5440000000000005,50,AA
71,1.1360000371932983,57.0004997253418,19381.016215277778,7.83,50,AA
72,0.6697999835014343,56.999298095703125,19381.08150462963,7.877,50,AA
73,0.23119999468326569,56.99879837036133,19381.1458912037,7.898000000000001,50,AA
74,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,50,AA
75,-0.6983000040054321,57.00019836425781,19381.291689814814,8.034,50,AA
76,-1.1273000240325928,57.00130081176758,19381.355381944446,7.997,50,AA
77,-1.465999960899353,57.00230026245117,19381.407152777778,7.9990000000000006,50,AA
78,2.4753000736236572,58.20349884033203,19383.328761574074,7.811,50,AA
79,2.450000047683716,58.698299407958984,19383.481527777778,7.472,50,AA
80,3.5894999504089355,58.713199615478516,19383.636689814815,7.5120000000000005,50,AA
81,3.858299970626831,58.49020004272461,19383.732800925925,7.78,50,AA
82,4.177999973297119,58.313201904296875,19383.829999999998,7.485,50,AA
83,3.1493000984191895,59.71730041503906,19384.32238425926,8.950000000000001,50,AA
84,2.752700090408325,59.63029861450195,19384.445532407408,7.838,50,AA
85,1.2741999626159668,59.701698303222656,19385.749733796296,7.67,50,AA
86,0.815500020980835,59.667198181152344,19385.854247685184,7.51,50,AA
