rank,Longitude,Latitude,Time,Temperature,Depth,Vaissel_name,Profil_id
0,8.172499656677246,63.06880187988281,19646.98138888889,13.196,20,AA,319
1,8.134499549865723,63.10580062866211,19647.258287037035,13.127,20,AA,317
2,8.102800369262695,63.12730026245117,19647.28840277778,13.289,20,AA,316
3,8.101300239562988,63.12799835205078,19647.566527777777,13.31,20,AA,315
4,8.379799842834473,62.95320129394531,19647.952777777777,12.878,20,AA,322
5,8.428500175476074,62.917198181152344,19648.124537037038,13.015,20,AA,324
6,8.28600025177002,62.997501373291016,19648.305671296297,13.276,20,AA,321
7,5.307000160217285,61.08150100708008,19649.426550925924,12.952,20,AA,244
8,5.307000160217285,61.08150100708008,19649.456597222223,,20,AA,244
9,5.559700012207031,60.87070083618164,19650.209328703702,11.06,20,AA,262
10,5.386199951171875,60.87179946899414,19650.403171296297,12.458,20,AA,250
11,5.47130012512207,60.88199996948242,19650.647696759257,11.852,20,AA,257
12,5.347499847412109,60.84880065917969,19650.99832175926,12.389000000000001,20,AA,248
13,5.316699981689453,60.80619812011719,19651.030208333334,12.621,20,AA,245
14,5.317299842834473,60.80619812011719,19651.379756944447,12.532,20,AA,246
15,5.168700218200684,60.685699462890625,19652.187280092592,11.089,20,AA,235
16,5.168700218200684,60.685699462890625,19652.5134375,11.1,20,AA,235
17,5.215000152587891,60.65620040893555,19652.67042824074,11.122,20,AA,239
18,5.255799770355225,60.624298095703125,19652.937997685185,11.274000000000001,20,AA,242
19,5.091300010681152,60.71220016479492,19653.09107638889,10.919,20,AA,234
20,5.05620002746582,60.72549819946289,19653.734733796296,10.896,20,AA,232
21,5.055799961090088,60.725799560546875,19653.749270833334,10.88,20,AA,231
22,5.038300037384033,60.73350143432617,19653.932997685184,10.804,20,AA,230
23,9.120800018310547,58.481201171875,19661.37261574074,12.941,20,AA,335
24,9.1875,58.4807014465332,19661.413425925926,12.883000000000001,20,AA,338
25,9.27970027923584,58.56079864501953,19661.519027777777,11.315,20,AA,340
26,9.76550006866455,58.77799987792969,19661.746296296296,13.263,20,AA,348
27,9.815999984741211,58.85200119018555,19661.83449074074,12.707,20,AA,350
28,9.817000389099121,58.91019821166992,19661.923310185186,10.554,20,AA,351
29,10.034500122070312,58.854000091552734,19662.02949074074,8.15,20,AA,356
30,10.376700401306152,58.8672981262207,19662.152824074074,8.806000000000001,20,AA,361
31,9.333200454711914,57.94580078125,19663.425810185185,10.466000000000001,20,AA,341
32,9.36769962310791,57.99420166015625,19663.509907407406,10.616,20,AA,342
33,9.077199935913086,57.90380096435547,19663.61789351852,10.611,20,AA,334
34,10.317999839782715,58.6068000793457,19665.76849537037,11.172,20,AA,360
35,10.61050033569336,58.555301666259766,19665.874282407407,11.304,20,AA,365
36,10.675800323486328,58.45119857788086,19665.954282407405,11.05,20,AA,366
37,10.536800384521484,58.40530014038086,19666.043171296296,10.446,20,AA,364
38,10.975799560546875,58.05400085449219,19666.208333333332,10.375,20,AA,369
39,10.718000411987305,57.992698669433594,19666.302083333332,10.351,20,AA,367
40,10.416500091552734,58.1068000793457,19666.402939814816,10.538,20,AA,362
41,9.855799674987793,58.079200744628906,19666.62423611111,11.003,20,AA,353
42,9.559700012207031,57.99700164794922,19666.687777777777,10.618,20,AA,347
43,9.552300453186035,57.972801208496094,19666.750578703704,10.732000000000001,20,AA,346
44,9.547800064086914,57.92679977416992,19666.818287037036,11.049,20,AA,345
45,9.149999618530273,57.86180114746094,19666.92449074074,10.662,20,AA,337
46,9.024800300598145,57.80830001831055,19667.001898148148,10.739,20,AA,333
47,8.949199676513672,57.73870086669922,19667.069745370372,10.786,20,AA,332
48,8.531200408935547,57.736000061035156,19667.16824074074,10.594,20,AA,326
49,8.516799926757812,57.710201263427734,19667.255949074075,10.567,20,AA,325
50,8.42549991607666,57.6431999206543,19667.3649537037,10.643,20,AA,323
51,7.9232001304626465,57.63970184326172,19667.503935185185,10.466000000000001,20,AA,312
52,7.927000045776367,57.59349822998047,19667.593449074073,10.632,20,AA,313
53,8.031999588012695,57.5088005065918,19667.676435185185,10.49,20,AA,314
54,7.73799991607666,57.47669982910156,19667.759768518517,10.497,20,AA,311
55,7.51669979095459,57.468299865722656,19667.835324074073,10.608,20,AA,308
56,7.478000164031982,57.520198822021484,19667.908518518518,10.637,20,AA,306
57,7.6016998291015625,57.59830093383789,19667.987291666668,12.790000000000001,20,AA,310
58,7.499199867248535,57.67850112915039,19668.078819444443,11.939,20,AA,307
59,7.054699897766113,57.513999938964844,19668.21178240741,10.463000000000001,20,AA,301
60,6.869800090789795,57.63370132446289,19668.302037037036,10.662,20,AA,300
61,6.361199855804443,57.650299072265625,19668.441435185185,10.476,20,AA,285
62,5.934700012207031,57.6682014465332,19668.548333333332,10.396,20,AA,272
63,5.857699871063232,57.76169967651367,19668.622893518517,10.422,20,AA,269
64,5.957200050354004,57.92319869995117,19668.719050925927,10.499,20,AA,275
65,6.554200172424316,58.16080093383789,19668.89613425926,10.64,20,AA,292
66,6.0346999168396,58.29100036621094,19669.012800925924,10.765,20,AA,276
67,5.776199817657471,58.2859992980957,19669.096412037037,10.969,20,AA,266
68,5.483799934387207,58.33649826049805,19669.186550925926,10.964,20,AA,258
69,5.461699962615967,58.40380096435547,19669.288194444445,10.882,20,AA,255
70,5.572000026702881,58.561798095703125,19669.387314814816,11.034,20,AA,263
71,5.415299892425537,58.58919906616211,19669.46125,11.036,20,AA,253
72,5.242000102996826,58.590301513671875,19669.54097222222,10.543000000000001,20,AA,241
