rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
2362,4.556000232696533,57.614200592041016,20642.787685185187,9.047,37.393,35.199,32,JH,168
2363,3.5552778244018555,57.60444259643555,20642.993993055556,8.762,3.71,,32,JH,138
2364,2.852799892425537,57.60850143432617,20643.124594907407,8.873,37.152,35.116,32,JH,110
2365,0.3431999981403351,57.889801025390625,20643.623148148148,9.957,38.227000000000004,35.169000000000004,32,JH,52
2366,0.6855555772781372,58.23027801513672,20643.86548611111,9.315,3.7560000000000002,,32,JH,65
2367,1.2832000255584717,58.37300109863281,20644.121238425927,8.963000000000001,37.233000000000004,35.113,32,JH,73
2368,1.5360000133514404,58.339500427246094,20644.187002314815,9.049,37.243,35.039,32,JH,83
2369,1.489799976348877,57.902801513671875,20644.33304398148,9.081,37.319,35.087,32,JH,82
2370,4.201388835906982,57.90611267089844,20644.888900462964,8.948,3.726,,32,JH,158
2371,5.093500137329102,57.867801666259766,20645.063067129628,8.868,37.243,35.218,32,JH,177
2372,5.776000022888184,58.153499603271484,20645.2371875,7.140000000000001,35.226,34.778,32,JH,187
2373,2.815200090408325,58.167701721191406,20645.686979166665,9.134,37.386,35.105000000000004,32,JH,108
2374,2.105799913406372,58.22880172729492,20645.938900462963,9.082,37.348,35.117,32,JH,95
2375,3.0601999759674072,58.431800842285156,20646.134108796297,8.017,36.284,35.046,32,JH,116
2376,5.524700164794922,58.39699935913086,20647.937430555558,7.937,35.685,34.481,32,JH,184
2377,4.454999923706055,58.41279983520508,20648.14693287037,6.365,34.409,34.657000000000004,32,JH,166
2378,4.004300117492676,58.63669967651367,20648.320127314815,9.119,36.973,34.687,32,JH,150
2379,2.9419443607330322,58.63138961791992,20648.65434027778,9.314,3.7680000000000002,,32,JH,114
2380,0.5116999745368958,58.734798431396484,20649.07797453704,9.436,37.656,35.09,32,JH,59
2381,0.3720000088214874,58.6171989440918,20649.132245370372,9.343,37.548,35.068,32,JH,53
2382,0.5087000131607056,58.88079833984375,20649.68553240741,9.629,37.937,35.191,32,JH,58
2383,1.388800024986267,58.85020065307617,20649.857789351852,9.704,37.939,35.12,32,JH,78
2384,1.662500023841858,58.883609771728516,20649.910405092593,9.254,3.7520000000000002,,32,JH,87
2385,2.0208001136779785,58.88520050048828,20650.00252314815,9.377,37.731,35.225,32,JH,93
2386,3.542799949645996,59.096500396728516,20650.40542824074,10.341000000000001,38.53,35.106,32,JH,137
2387,2.250200033187866,59.28099822998047,20650.710474537038,10.183,38.479,35.207,32,JH,98
2388,2.517199993133545,59.282798767089844,20650.7552662037,9.154,37.513,35.218,32,JH,102
2389,2.7548000812530518,59.282798767089844,20650.81533564815,9.457,37.734,35.149,32,JH,106
2390,2.9000000953674316,59.282798767089844,20650.842719907407,9.505,37.79,35.161,32,JH,112
2391,3.064300060272217,59.28219985961914,20650.881932870372,8.894,37.055,34.994,32,JH,117
2392,3.2158000469207764,59.282501220703125,20650.95059027778,8.91,36.991,34.911,32,JH,127
2393,3.366300106048584,59.28329849243164,20650.991041666664,10.464,38.686,35.144,32,JH,130
2394,3.5315001010894775,59.28200149536133,20651.020648148147,10.076,38.209,35.035000000000004,32,JH,136
2395,3.684299945831299,59.28070068359375,20651.061261574072,9.08,36.988,34.741,32,JH,143
2396,3.8482000827789307,59.28129959106445,20651.093136574073,8.692,36.584,34.697,32,JH,146
2397,4.0329999923706055,59.28120040893555,20651.155069444445,9.798,37.742,34.826,32,JH,151
2398,4.186299800872803,59.2843017578125,20651.254016203704,7.753,35.481,34.443,32,JH,156
2399,4.331500053405762,59.28630065917969,20651.315416666668,7.902,35.381,34.189,32,JH,163
2400,4.5,59.28350067138672,20651.34605324074,8.13,35.595,34.197,32,JH,167
2401,4.671999931335449,59.27980041503906,20651.41744212963,8.009,35.379,34.083,32,JH,172
2402,4.828999996185303,59.28229904174805,20651.451354166667,7.909,35.496,34.305,32,JH,175
2403,3.1847000122070312,59.547000885009766,20651.770613425924,9.64,38.051,35.298,32,JH,126
2404,2.8359999656677246,59.59379959106445,20651.83144675926,8.381,36.579,34.998,32,JH,109
2405,2.181666612625122,59.55555725097656,20651.96704861111,9.323,3.767,,32,JH,96
2406,2.000699996948242,59.28049850463867,20652.086493055554,9.317,37.69,35.242,32,JH,92
2407,1.8481999635696411,59.28670120239258,20652.157824074075,9.356,37.75,35.266,32,JH,90
2408,1.6497999429702759,59.281700134277344,20652.19494212963,9.853,38.196,35.239,32,JH,86
2409,1.3131999969482422,59.28030014038086,20652.251099537036,9.78,38.112,35.223,32,JH,74
2410,0.9994999766349792,59.28269958496094,20652.40664351852,9.205,37.639,35.299,32,JH,68
2411,0.6600000262260437,59.2859992980957,20652.461666666666,9.652000000000001,38.019,35.253,32,JH,63
2412,0.48969998955726624,59.34579849243164,20652.542118055553,10.242,38.582,35.254,32,JH,55
2413,0.33329999446868896,59.284000396728516,20652.586030092592,9.837,38.17,35.228,32,JH,51
2414,0.0005000000237487257,59.28200149536133,20652.6359375,8.824,37.219,35.236000000000004,32,JH,48
2415,-0.33719998598098755,59.28049850463867,20652.699814814816,9.395,37.778,35.256,32,JH,38
2416,-0.6478000283241272,59.27980041503906,20652.798344907405,8.855,37.32,35.312,32,JH,33
2417,-0.982699990272522,59.281700134277344,20652.85792824074,9.683,38.134,35.341,32,JH,28
2418,-1.317199945449829,59.27949905395508,20652.90954861111,10.396,38.808,35.333,32,JH,26
2419,-1.6366666555404663,59.29138946533203,20652.96890046296,10.912,3.927,,32,JH,24
2420,-1.9327000379562378,59.28049850463867,20653.01241898148,11.167,39.346000000000004,35.133,32,JH,23
2421,-2.2342000007629395,59.28070068359375,20653.057245370368,11.989,39.829,34.826,32,JH,22
2422,-0.5577999949455261,59.788299560546875,20653.38105324074,9.415000000000001,37.837,35.298,32,JH,35
2423,-0.6430555582046509,60.67805480957031,20653.926689814816,11.857000000000001,4.022,,32,JH,34
2424,-0.734000027179718,60.82469940185547,20654.05798611111,11.751,40.111000000000004,35.334,32,JH,29
2425,0.5644999742507935,60.22999954223633,20655.73883101852,11.639000000000001,39.99,35.321,32,JH,61
2426,1.3588000535964966,60.229698181152344,20655.886886574073,9.247,37.708,35.33,32,JH,76
2427,1.0221999883651733,60.01380157470703,20656.021863425925,9.207,37.68,35.34,32,JH,69
2428,0.501800000667572,59.861698150634766,20656.137534722224,9.732,38.146,35.306,32,JH,57
2429,1.4071999788284302,59.76150131225586,20656.320092592592,9.114,37.515,35.26,32,JH,80
2430,4.189300060272217,60.06719970703125,20656.965613425924,9.619,37.778,35.037,32,JH,157
2431,3.3403000831604004,60.06449890136719,20657.11028935185,10.339,38.715,35.295,32,JH,129
2432,2.61680006980896,60.23619842529297,20657.467662037037,11.109,39.437,35.28,32,JH,104
2433,4.610000133514404,60.74869918823242,20657.785497685185,7.607,35.236000000000004,34.324,32,JH,170
2434,4.451200008392334,60.75,20657.813368055555,8.885,35.951,33.844,32,JH,165
2435,4.285699844360352,60.752201080322266,20657.84866898148,12.953,41.271,35.325,32,JH,160
2436,4.117199897766113,60.753700256347656,20657.881412037037,11.161,39.131,34.925000000000004,32,JH,153
2437,3.935699939727783,60.74829864501953,20657.918368055554,12.219,40.377,35.151,32,JH,149
2438,3.7869999408721924,60.75,20657.948877314815,9.854000000000001,37.745,34.774,32,JH,145
2439,3.6202778816223145,60.75416564941406,20657.983761574073,11.106,3.928,,32,JH,140
2440,3.4570000171661377,60.72779846191406,20658.05082175926,11.52,39.568,35.018,32,JH,135
2441,3.2834999561309814,60.749000549316406,20658.084375000002,11.794,39.978,35.162,32,JH,128
2442,3.1147000789642334,60.75080108642578,20658.116631944446,12.398,40.716,35.312,32,JH,120
2443,2.9302000999450684,60.75019836425781,20658.14846064815,11.504,39.87,35.331,32,JH,113
2444,2.763000011444092,60.75130081176758,20658.176909722224,10.693,39.112,35.354,32,JH,107
2445,2.598299980163574,60.749298095703125,20658.203333333335,10.078,38.538000000000004,35.37,32,JH,103
2446,2.2648000717163086,60.7504997253418,20658.298506944444,10.632,39.015,35.316,32,JH,99
2447,1.919700026512146,60.749000549316406,20658.348738425924,9.999,38.416000000000004,35.322,32,JH,91
2448,1.5831999778747559,60.74980163574219,20658.39912037037,10.328,38.719,35.31,32,JH,84
2449,1.2510000467300415,60.749298095703125,20658.494988425926,9.986,38.444,35.364,32,JH,71
2450,0.9172000288963318,60.75019836425781,20658.543136574073,9.866,38.324,35.358000000000004,32,JH,67
