rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
192,3.682499885559082,59.28300094604492,19371.52736111111,6.529,34.034,34.088,2,AA,44
193,3.849299907684326,59.28620147705078,19371.559618055555,6.378,33.628,33.788000000000004,2,AA,45
194,4.032700061798096,59.28919982910156,19371.591944444444,6.627,33.992,33.943,2,AA,48
195,4.18120002746582,59.288299560546875,19371.617962962962,6.143,33.263,33.612,2,AA,51
196,4.333799839019775,59.284698486328125,19371.64386574074,6.047,33.17,33.602000000000004,2,AA,53
197,4.499199867248535,59.283199310302734,19371.673298611113,5.92,32.985,33.521,2,AA,55
198,4.668000221252441,59.28329849243164,19371.703530092593,5.924,33.03,33.567,2,AA,57
199,4.822000026702881,59.2843017578125,19371.734791666666,6.148,33.334,33.688,2,AA,59
200,4.933800220489502,59.28269958496094,19371.760925925926,6.061,33.195,33.618,2,AA,60
201,5.031199932098389,59.284000396728516,19371.781817129628,5.961,32.92,33.408,2,AA,61
202,8.084500312805176,58.050498962402344,19376.166469907406,7.152,34.436,33.916000000000004,2,AA,77
203,8.101200103759766,57.98379898071289,19376.192916666667,5.972,32.395,32.807,2,AA,78
204,8.163200378417969,57.91579818725586,19376.223819444444,6.2780000000000005,32.859,33.028,2,AA,79
205,8.200200080871582,57.85129928588867,19376.253159722222,6.0520000000000005,32.533,32.883,2,AA,80
206,8.284000396728516,57.73529815673828,19376.301064814816,5.974,32.82,33.283,2,AA,81
207,8.336199760437012,57.64970016479492,19376.334976851853,4.745,31.14,32.573,2,AA,82
208,8.38070011138916,57.54679870605469,19376.374386574073,4.264,30.473,32.27,2,AA,83
209,8.4197998046875,57.481998443603516,19376.398229166665,4.556,31.078,32.689,2,AA,84
210,8.46780014038086,57.39870071411133,19376.426550925924,5.165,32.681,33.932,2,AA,85
211,8.503800392150879,57.316001892089844,19376.455439814814,4.79,32.079,33.618,2,AA,86
212,8.555800437927246,57.23400115966797,19376.483784722222,3.7920000000000003,30.475,32.741,2,AA,87
213,7.682700157165527,57.40250015258789,19376.739988425925,6.281,34.055,34.362,2,AA,75
214,7.952499866485596,57.00149917602539,19376.915925925925,4.861,32.255,33.749,2,AA,76
215,7.653500080108643,57.00279998779297,19376.977465277778,5.338,33.205,34.358000000000004,2,AA,74
216,7.353799819946289,56.99980163574219,19377.032824074075,5.5040000000000004,33.385,34.394,2,AA,73
217,6.997499942779541,57.00170135498047,19377.09681712963,5.736,33.765,34.589,2,AA,72
218,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,34.464,34.805,2,AA,71
219,6.337699890136719,57.00019836425781,19377.228668981483,5.992,34.211,34.832,2,AA,70
220,6.004799842834473,56.999298095703125,19377.295995370372,6.118,34.328,34.836,2,AA,67
221,5.832200050354004,56.88169860839844,19377.347905092593,6.388,34.507,34.758,2,AA,66
222,6.254300117492676,56.676300048828125,19377.525902777776,5.739,33.825,34.655,2,AA,69
223,5.768700122833252,56.779300689697266,19377.631041666667,6.118,34.218,34.71,2,AA,65
224,5.6682000160217285,57.00130081176758,19377.76125,6.03,34.251,34.839,2,AA,63
225,5.195499897003174,56.99879837036133,19377.8665625,6.143,34.333,34.816,2,AA,62
226,6.117300033569336,57.18479919433594,19378.303946759257,6.091,34.228,34.751,2,AA,68
227,5.738699913024902,57.22600173950195,19378.41138888889,5.905,34.081,34.775,2,AA,64
228,4.645699977874756,57.838199615478516,19378.69883101852,7.224,35.576,35.092,2,AA,56
229,4.697500228881836,57.000701904296875,19379.247222222224,6.149,34.402,34.885,2,AA,58
230,4.492199897766113,57.13019943237305,19379.302511574075,6.034,34.202,34.779,2,AA,54
231,4.301300048828125,57.000701904296875,19379.38699074074,6.147,34.361000000000004,34.842,2,AA,52
232,4.171299934387207,56.87080001831055,19379.426979166667,6.319,34.588,34.921,2,AA,49
233,3.898699998855591,57.003501892089844,19379.50136574074,6.231,34.492,34.904,2,AA,47
234,3.6691999435424805,57.00130081176758,19379.535729166666,6.655,35.009,35.046,2,AA,43
235,3.395699977874756,57.000701904296875,19379.61664351852,6.839,35.235,35.109,2,AA,40
236,3.1273000240325928,57.89649963378906,19380.325671296294,7.26,35.655,35.142,2,AA,36
237,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,34.333,34.847,2,AA,34
238,2.625999927520752,57.26599884033203,19380.585046296295,7.362,35.821,35.22,2,AA,28
239,2.753999948501587,56.920799255371094,19380.728877314814,7.218,35.626,35.154,2,AA,31
240,2.9296998977661133,56.99980163574219,19380.765659722223,7.196,35.65,35.203,2,AA,33
241,2.498699903488159,57.00230026245117,19380.824027777777,7.362,35.798,35.195,2,AA,26
242,2.066800117492676,56.99980163574219,19380.8840625,7.429,35.837,35.17,2,AA,22
243,1.7992000579833984,56.999698638916016,19380.922152777777,7.444,35.861000000000004,35.182,2,AA,20
244,1.6002000570297241,57.00130081176758,19380.95113425926,7.518,35.941,35.193,2,AA,18
245,1.1360000371932983,57.0004997253418,19381.016215277778,7.816,36.225,35.199,2,AA,15
246,0.6697999835014343,56.999298095703125,19381.08150462963,7.8740000000000006,36.292,35.213,2,AA,11
247,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,36.299,35.183,2,AA,9
248,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,36.346000000000004,35.13,2,AA,7
249,-0.6983000040054321,57.00019836425781,19381.291689814814,8.034,36.329,35.092,2,AA,4
250,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,36.156,34.948,2,AA,2
251,-1.465999960899353,57.00230026245117,19381.407152777778,8.012,36.11,34.878,2,AA,1
252,2.4753000736236572,58.20349884033203,19383.328761574074,7.8100000000000005,36.202,35.18,2,AA,25
253,2.450000047683716,58.698299407958984,19383.481527777778,7.476,35.879,35.168,2,AA,24
254,3.5894999504089355,58.713199615478516,19383.636689814815,6.974,34.813,34.507,2,AA,42
255,3.858299970626831,58.49020004272461,19383.732800925925,6.3260000000000005,33.805,34.038000000000004,2,AA,46
256,4.177999973297119,58.313201904296875,19383.829999999998,5.915,33.032000000000004,33.578,2,AA,50
257,3.1493000984191895,59.71730041503906,19384.32238425926,8.946,37.337,35.254,2,AA,37
258,2.752700090408325,59.63029861450195,19384.445532407408,7.898000000000001,36.297000000000004,35.194,2,AA,30
259,1.2741999626159668,59.701698303222656,19385.749733796296,7.6530000000000005,36.075,35.202,2,AA,16
260,0.815500020980835,59.667198181152344,19385.854247685184,7.489,35.908,35.186,2,AA,13
261,-0.9847999811172485,59.2848014831543,19369.830231481483,8.087,36.485,35.206,3,AA,3
262,-0.6563000082969666,59.2848014831543,19369.882118055557,7.567,35.964,35.167,3,AA,5
263,-0.3617999851703644,59.2848014831543,19369.925960648146,7.354,35.744,35.144,3,AA,6
264,0.006500000134110451,59.281700134277344,19369.97979166667,7.4830000000000005,35.907000000000004,35.191,3,AA,8
265,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,35.954,35.197,3,AA,10
266,0.6779999732971191,59.28379821777344,19370.08986111111,7.623,36.057,35.213,3,AA,12
267,1.003499984741211,59.28219985961914,19370.14857638889,7.4430000000000005,35.858000000000004,35.179,3,AA,14
268,1.3131999969482422,59.28219985961914,19370.195069444442,7.237,35.588,35.092,3,AA,17
269,1.6562999486923218,59.28379821777344,19370.253969907408,7.232,35.592,35.101,3,AA,19
270,2.012500047683716,59.284000396728516,19370.392291666667,7.191,35.543,35.088,3,AA,21
271,2.246999979019165,59.28450012207031,19370.426342592593,7.171,35.512,35.075,3,AA,23
272,2.5167999267578125,59.28200149536133,19370.515162037038,7.069,35.366,35.019,3,AA,27
273,2.751300096511841,59.28369903564453,19370.551828703705,6.953,35.216,34.971000000000004,3,AA,29
274,2.9019999504089355,59.28269958496094,19370.590659722224,7.595,35.794000000000004,34.955,3,AA,32
275,3.074199914932251,59.28730010986328,19370.61494212963,7.133,34.899,34.44,3,AA,35
276,3.227299928665161,59.28300094604492,19370.676157407408,6.963,34.682,34.372,3,AA,38
277,3.3631999492645264,59.28350067138672,19371.464363425926,8.263,36.524,35.07,3,AA,39
278,3.5336999893188477,59.283199310302734,19371.497337962963,7.289000000000001,35.074,34.477000000000004,3,AA,41
279,3.682499885559082,59.28300094604492,19371.52736111111,6.534,34.042,34.092,3,AA,44
280,3.849299907684326,59.28620147705078,19371.559618055555,6.378,33.628,33.788000000000004,3,AA,45
281,4.032700061798096,59.28919982910156,19371.591944444444,6.6290000000000004,33.994,33.944,3,AA,48
282,4.18120002746582,59.288299560546875,19371.617962962962,6.142,33.262,33.612,3,AA,51
283,4.333799839019775,59.284698486328125,19371.64386574074,6.047,33.17,33.602000000000004,3,AA,53
284,4.499199867248535,59.283199310302734,19371.673298611113,5.918,32.985,33.521,3,AA,55
285,4.668000221252441,59.28329849243164,19371.703530092593,5.925,33.031,33.567,3,AA,57
286,4.822000026702881,59.2843017578125,19371.734791666666,6.151,33.339,33.69,3,AA,59
287,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,33.196,33.619,3,AA,60
288,5.031199932098389,59.284000396728516,19371.781817129628,5.9590000000000005,32.918,33.407000000000004,3,AA,61
289,8.084500312805176,58.050498962402344,19376.166469907406,7.1530000000000005,34.438,33.916000000000004,3,AA,77
290,8.101200103759766,57.98379898071289,19376.192916666667,5.972,32.395,32.807,3,AA,78
291,8.163200378417969,57.91579818725586,19376.223819444444,6.2780000000000005,32.859,33.028,3,AA,79
292,8.200200080871582,57.85129928588867,19376.253159722222,6.048,32.527,32.88,3,AA,80
293,8.284000396728516,57.73529815673828,19376.301064814816,5.978,32.827,33.286,3,AA,81
294,8.336199760437012,57.64970016479492,19376.334976851853,4.984,31.491,32.743,3,AA,82
295,8.38070011138916,57.54679870605469,19376.374386574073,4.257,30.469,32.272,3,AA,83
296,8.4197998046875,57.481998443603516,19376.398229166665,4.565,31.097,32.701,3,AA,84
297,8.46780014038086,57.39870071411133,19376.426550925924,5.164,32.679,33.931,3,AA,85
