rank,Longitude,Latitude,Time,Temperature,Depth,Vaissel_name,Profil_id
19775,9.542699813842773,64.7593002319336,19672.013483796294,8.482,30,HJ,344
19776,9.78279972076416,64.54650115966797,19672.13861111111,9.178,30,HJ,349
19777,10.007499694824219,64.78730010986328,19672.300185185184,9.39,30,HJ,354
19778,12.131699562072754,65.20600128173828,19672.60091435185,9.226,30,HJ,388
19779,12.24269962310791,65.2208023071289,19672.627048611113,9.02,30,HJ,389
19780,12.31029987335205,65.17269897460938,19672.654687500002,9.176,30,HJ,392
19781,12.395700454711914,65.10669708251953,19672.698912037038,9.468,30,HJ,396
19782,12.625,65.168701171875,19672.74034722222,10.344,30,HJ,402
19783,12.871700286865234,65.28700256347656,19672.7912962963,10.278,30,HJ,405
19784,12.40880012512207,65.52369689941406,19673.311493055557,9.14,30,HJ,397
19785,12.527000427246094,65.83280181884766,19673.48047453704,8.932,30,HJ,399
19786,12.678799629211426,65.93399810791016,19673.565358796295,9.3,30,HJ,404
19787,12.960200309753418,65.94419860839844,19673.713344907406,9.482,30,HJ,407
19788,13.168299674987793,65.85780334472656,19673.7633912037,10.405,30,HJ,411
19789,11.31350040435791,67.24700164794922,19674.395173611112,9.144,30,HJ,374
19790,11.512999534606934,67.67680358886719,19674.839363425926,9.09,30,HJ,380
19791,12.273799896240234,67.7417984008789,19674.93354166667,8.958,30,HJ,390
19792,12.61929988861084,67.94650268554688,19675.017974537037,8.952,30,HJ,401
19793,10.485799789428711,68.05750274658203,19675.2522337963,8.656,30,HJ,363
19794,11.052200317382812,68.17569732666016,19675.41443287037,8.757,30,HJ,370
19795,12.415300369262695,68.2313003540039,19675.64295138889,8.69,30,HJ,398
19796,17.783199310302734,70.43830108642578,19661.170023148148,7.9,31,HJ,452
19797,17.267200469970703,70.36329650878906,19661.27636574074,7.917,31,HJ,447
19798,17.508399963378906,70.39320373535156,19661.399212962962,7.611,31,HJ,449
19799,17.783700942993164,70.28919982910156,19661.57528935185,8.237,31,HJ,453
19800,17.65959930419922,70.10449981689453,19661.964965277777,7.907,31,HJ,450
19801,17.33289909362793,70.01280212402344,19662.058993055554,8.001,31,HJ,448
19802,16.929800033569336,69.92019653320312,19662.164988425928,8.276,31,HJ,443
19803,17.67009925842285,69.74539947509766,19662.452962962965,8.219,31,HJ,451
19804,16.200199127197266,69.42720031738281,19662.60508101852,8.554,31,HJ,438
19805,17.121700286865234,69.7261962890625,19662.959872685187,8.388,31,HJ,446
19806,17.024499893188477,69.52320098876953,19663.113391203704,7.722,31,HJ,444
19807,15.993000030517578,69.42849731445312,19663.23752314815,8.347,31,HJ,434
19808,17.969499588012695,69.5647964477539,19664.80806712963,8.041,31,HJ,454
19809,17.1205997467041,68.95330047607422,19665.047835648147,8.344,31,HJ,445
19810,16.7987003326416,68.86229705810547,19665.146261574075,8.138,31,HJ,442
19811,16.223499298095703,68.91380310058594,19665.224768518518,8.001,31,HJ,439
19812,16.02630043029785,69.06680297851562,19665.328738425927,7.805000000000001,31,HJ,435
19813,16.27050018310547,69.18779754638672,19665.75804398148,7.8420000000000005,31,HJ,440
19814,16.641399383544922,69.27349853515625,19665.956689814815,8.078,31,HJ,441
19815,15.577199935913086,69.2750015258789,19666.13771990741,8.402000000000001,31,HJ,431
19816,15.06719970703125,69.26080322265625,19666.229016203706,8.541,31,HJ,424
19817,14.8233003616333,69.13150024414062,19666.315810185184,8.423,31,HJ,423
19818,13.736200332641602,68.9489974975586,19666.514189814814,8.193,31,HJ,417
19819,14.302800178527832,68.92179870605469,19666.620555555553,8.186,31,HJ,420
19820,14.821700096130371,68.989501953125,19666.750104166666,8.695,31,HJ,422
19821,13.980999946594238,68.48030090332031,19667.1046875,8.763,31,HJ,419
19822,12.547499656677246,68.59850311279297,19667.362430555553,8.438,31,HJ,400
19823,12.059499740600586,68.41619873046875,19667.50945601852,8.169,31,HJ,385
19824,13.615300178527832,66.81770324707031,19668.369444444445,8.922,31,HJ,416
