rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
8615,5.832200050354004,56.88169860839844,19377.347905092593,6.394,34.523,34.759,24,AA,264
8616,6.254300117492676,56.676300048828125,19377.525902777776,5.738,33.835,34.655,24,AA,278
8617,5.768700122833252,56.779300689697266,19377.631041666667,6.140000000000001,34.252,34.715,24,AA,261
8618,5.6682000160217285,57.00130081176758,19377.76125,6.0280000000000005,34.26,34.84,24,AA,257
8619,5.195499897003174,56.99879837036133,19377.8665625,6.15,34.374,34.844,24,AA,245
8620,6.117300033569336,57.18479919433594,19378.303946759257,6.101,34.248,34.751,24,AA,276
8621,5.738699913024902,57.22600173950195,19378.41138888889,5.893,34.088,34.784,24,AA,259
8622,4.645699977874756,57.838199615478516,19378.69883101852,7.227,35.589,35.093,24,AA,211
8623,4.697500228881836,57.000701904296875,19379.247222222224,6.151,34.418,34.891,24,AA,216
8624,4.492199897766113,57.13019943237305,19379.302511574075,6.033,34.211,34.779,24,AA,198
8625,4.301300048828125,57.000701904296875,19379.38699074074,6.154,34.379,34.845,24,AA,192
8626,4.171299934387207,56.87080001831055,19379.426979166667,6.317,34.595,34.92,24,AA,186
8627,3.898699998855591,57.003501892089844,19379.50136574074,6.234,34.506,34.904,24,AA,173
8628,3.6691999435424805,57.00130081176758,19379.535729166666,6.688,35.06,35.058,24,AA,164
8629,3.395699977874756,57.000701904296875,19379.61664351852,6.849,35.26,35.116,24,AA,152
8630,3.1273000240325928,57.89649963378906,19380.325671296294,7.2620000000000005,35.666000000000004,35.142,24,AA,141
8631,2.9519999027252197,57.737300872802734,19380.440671296295,6.114,34.345,34.847,24,AA,131
8632,2.625999927520752,57.26599884033203,19380.585046296295,7.3660000000000005,35.834,35.22,24,AA,116
8633,2.753999948501587,56.920799255371094,19380.728877314814,7.226,35.645,35.155,24,AA,125
8634,2.9296998977661133,56.99980163574219,19380.765659722223,7.187,35.654,35.204,24,AA,130
8635,2.498699903488159,57.00230026245117,19380.824027777777,7.364,35.81,35.196,24,AA,106
8636,2.066800117492676,56.99980163574219,19380.8840625,7.441,35.859,35.171,24,AA,95
8637,1.7992000579833984,56.999698638916016,19380.922152777777,7.488,35.915,35.184,24,AA,84
8638,1.6002000570297241,57.00130081176758,19380.95113425926,7.5440000000000005,35.975,35.193,24,AA,77
8639,1.1360000371932983,57.0004997253418,19381.016215277778,7.83,36.249,35.199,24,AA,68
