rank,Longitude,Latitude,Time,Temperature,Depth,Vessel_name,Profil_id
3889,-2.122999906539917,60.87179946899414,19641.69636574074,,206,GS,6
3890,3.998199939727783,59.499698638916016,19648.21554398148,8.045,206,GS,164
3891,3.9962000846862793,59.68579864501953,19648.315949074076,8.484,206,GS,161
3892,3.25819993019104,59.68619918823242,19648.411145833332,,206,GS,136
3893,2.499300003051758,59.68330001831055,19648.71537037037,,206,GS,99
3894,2.4997000694274902,59.93479919433594,19648.796805555558,,206,GS,100
3895,3.249300003051758,59.93000030517578,19648.91833333333,,206,GS,135
3896,3.9932000637054443,59.93769836425781,19649.047118055558,7.774,206,GS,160
3897,3.99780011177063,60.18479919433594,19649.142256944444,8.526,206,GS,163
3898,3.240999937057495,60.18330001831055,19649.25445601852,,206,GS,133
3899,2.4967000484466553,60.18629837036133,19649.358263888887,,206,GS,98
3900,2.499799966812134,60.43619918823242,19649.42740740741,,206,GS,101
3901,3.242000102996826,60.437801361083984,19649.532291666666,,206,GS,134
3902,3.996299982070923,60.434200286865234,19649.637002314816,8.9,206,GS,162
3903,3.515000104904175,60.683799743652344,19649.74332175926,9.627,206,GS,149
3904,2.754499912261963,60.685699462890625,19649.911238425924,,206,GS,112
3905,2.4247000217437744,60.678199768066406,19650.153599537036,,206,GS,96
3906,2.004300117492676,60.689300537109375,19650.2162037037,,206,GS,87
3907,1.9977999925613403,60.93579864501953,19650.28923611111,,206,GS,85
3908,2.999000072479248,60.937198638916016,19650.61517361111,9.686,206,GS,120
3909,2.9951999187469482,61.1870002746582,19650.694444444445,9.253,206,GS,119
3910,0.9991999864578247,61.43769836425781,19651.005243055555,,206,GS,57
3911,1.9919999837875366,61.454498291015625,19651.134849537037,9.9,206,GS,83
3912,2.932300090789795,61.36199951171875,19651.339016203703,8.912,206,GS,116
3913,2.7446999549865723,60.92879867553711,19651.638356481482,,206,GS,111
3914,3.3010001182556152,60.71699905395508,19651.944444444445,9.786,206,GS,140
3915,3.461699962615967,59.52399826049805,19652.92638888889,9.308,206,GS,147
3916,3.1484999656677246,59.72930145263672,19653.37821759259,,206,GS,129
3917,2.9946999549865723,59.699798583984375,19653.58832175926,,206,GS,118
3918,3.396699905395508,59.73149871826172,19653.70244212963,9.700000000000001,206,GS,144
3919,3.261699914932251,59.9807014465332,19654.07363425926,9.403,206,GS,137
3920,2.002000093460083,60.00279998779297,19654.268958333334,,206,GS,86
3921,3.6623001098632812,60.25270080566406,19654.604386574076,9.519,206,GS,155
3922,3.3506999015808105,60.470001220703125,19654.92815972222,9.969,206,GS,142
3923,1.8361999988555908,60.501800537109375,19655.120844907407,,206,GS,78
3924,3.4119999408721924,60.663299560546875,19655.357939814814,9.215,206,GS,145
3925,3.0369999408721924,60.82270050048828,19655.462627314813,9.914,206,GS,122
3926,3.0617001056671143,60.77429962158203,19655.818043981482,9.868,206,GS,125
3927,2.512500047683716,60.831199645996094,19655.903136574074,,206,GS,103
3928,1.5061999559402466,60.83319854736328,19656.016655092593,,206,GS,72
3929,1.9381999969482422,61.00199890136719,19656.1596875,,206,GS,82
3930,3.0339999198913574,61.01570129394531,19656.406516203704,9.773,206,GS,121
3931,3.1923000812530518,61.16450119018555,19656.494247685183,8.307,206,GS,131
3932,1.8849999904632568,61.17580032348633,19656.776574074076,,206,GS,80
3933,1.1759999990463257,61.16379928588867,19656.874131944445,,206,GS,60
3934,1.0785000324249268,61.41429901123047,19656.968402777777,,206,GS,59
3935,2.074700117111206,61.407501220703125,19657.132002314815,10.149000000000001,206,GS,90
3936,3.1494998931884766,61.41299819946289,19657.261273148146,9.176,206,GS,130
3937,2.4172000885009766,61.2307014465332,19657.454305555555,10.106,206,GS,95
3938,2.8001999855041504,61.09830093383789,19657.89130787037,9.663,206,GS,114
3939,4.620800018310547,60.75230026245117,19658.537083333333,,206,GS,178
3940,4.45419979095459,60.75199890136719,19658.57284722222,8.536,206,GS,173
3941,4.285999774932861,60.749298095703125,19658.616921296296,8.147,206,GS,169
3942,4.120200157165527,60.74850082397461,19658.654513888887,9.042,206,GS,166
3943,3.9547998905181885,60.7504997253418,19658.693842592595,9.044,206,GS,159
3944,3.7916998863220215,60.74869918823242,19658.73386574074,9.303,206,GS,157
3945,3.625499963760376,60.74919891357422,19658.77496527778,9.688,206,GS,154
3946,3.4619998931884766,60.74879837036133,19658.82096064815,9.468,206,GS,148
3947,3.2899999618530273,60.749298095703125,19658.862233796295,9.436,206,GS,139
3948,3.123500108718872,60.74869918823242,19658.9021875,10.082,206,GS,127
3949,2.937700033187866,60.74850082397461,19658.940381944445,,206,GS,117
3950,2.7760000228881836,60.74869918823242,19658.97585648148,,206,GS,113
3951,2.6041998863220215,60.749298095703125,19659.11909722222,,206,GS,106
3952,2.2692999839782715,60.751800537109375,19659.169583333332,,206,GS,92
3953,1.9199999570846558,60.747501373291016,19659.220671296298,,206,GS,81
3954,1.440000057220459,60.750999450683594,19659.28751157407,,206,GS,69
3955,0.9151999950408936,60.7504997253418,19659.35886574074,,206,GS,55
3956,0.59170001745224,60.74869918823242,19659.407650462963,,206,GS,48
3957,0.2529999911785126,60.74679946899414,19659.58148148148,,206,GS,37
3958,-0.0860000029206276,60.746700286865234,19659.628773148146,,206,GS,28
3959,-0.2669999897480011,60.750701904296875,19659.65818287037,,206,GS,27
3960,-0.4645000100135803,60.750701904296875,19659.687384259258,,206,GS,20
3961,-0.6777999997138977,60.75270080566406,19659.71820601852,,206,GS,11
3962,-0.4936999976634979,61.33100128173828,19659.877372685183,,206,GS,19
3963,-0.4941999912261963,61.74919891357422,19659.990972222222,9.186,206,GS,18
3964,1.013200044631958,61.750301361083984,19660.166354166668,,206,GS,58
3965,1.8787000179290771,61.75130081176758,19660.280347222222,9.683,206,GS,79
3966,2.058500051498413,61.58700180053711,19660.340046296296,9.564,206,GS,88
3967,-0.0027000000700354576,61.58330154418945,19660.680381944443,,206,GS,30
3968,0.005499999970197678,61.3406982421875,19660.75579861111,,206,GS,34
3969,0.5257999897003174,61.124000549316406,19660.879953703705,,206,GS,44
3970,-0.008500000461935997,60.91830062866211,19661.001180555555,,206,GS,29
3971,0.7558000087738037,60.50130081176758,19661.196898148148,,206,GS,52
3972,0.0035000001080334187,60.49580001831055,19661.295601851853,,206,GS,33
3973,0.001500000013038516,60.22200012207031,19661.37898148148,,206,GS,32
3974,1.8285000324249268,60.25120162963867,19662.969178240743,,206,GS,76
3975,1.8327000141143799,60.000301361083984,19663.037337962964,,206,GS,77
3976,0.16979999840259552,59.996700286865234,19663.232233796294,,206,GS,36
3977,0.16680000722408295,59.752498626708984,19663.406990740743,,206,GS,35
3978,1.3316999673843384,59.74829864501953,19663.59008101852,,206,GS,65
3979,0.6370000243186951,59.52280044555664,19663.824861111112,,206,GS,50
3980,-0.49619999527931213,59.497798919677734,19663.976446759258,,206,GS,17
3981,-2.2300000190734863,59.28030014038086,19664.265092592592,,206,GS,5
3982,-1.9327000379562378,59.279701232910156,19664.315069444445,,206,GS,7
3983,-1.6325000524520874,59.28099822998047,19664.357627314814,,206,GS,8
3984,-1.3198000192642212,59.28329849243164,19664.403252314816,,206,GS,9
3985,-0.9860000014305115,59.28300094604492,19664.46028935185,,206,GS,10
3986,-0.6536999940872192,59.28269958496094,19664.508159722223,,206,GS,13
3987,-0.33719998598098755,59.28049850463867,19664.556377314813,,206,GS,23
3988,-0.0007999999797903001,59.28070068359375,19664.60337962963,,206,GS,31
3989,0.3312999904155731,59.28070068359375,19664.73560185185,,206,GS,38
3990,0.6643000245094299,59.28580093383789,19664.785,,206,GS,51
3991,0.9983000159263611,59.28150177001953,19664.835833333334,,206,GS,56
3992,1.3105000257492065,59.282798767089844,19664.886284722223,,206,GS,62
3993,1.6438000202178955,59.2869987487793,19664.939837962964,,206,GS,74
3994,1.9943000078201294,59.28450012207031,19664.993819444444,,206,GS,84
3995,2.242799997329712,59.28519821166992,19665.035625,,206,GS,91
3996,2.511699914932251,59.284000396728516,19665.07630787037,,206,GS,102
3997,2.74429988861084,59.28369903564453,19665.1146412037,,206,GS,110
3998,2.892699956893921,59.28419876098633,19665.142974537037,,206,GS,115
3999,3.06030011177063,59.282501220703125,19665.171886574073,,206,GS,124
4000,3.2095000743865967,59.285701751708984,19665.2005787037,,206,GS,132
4001,3.361999988555908,59.28499984741211,19665.230497685185,,206,GS,143
4002,3.5267999172210693,59.28499984741211,19665.265439814815,9.465,206,GS,150
4003,3.686300039291382,59.284000396728516,19665.30255787037,7.514,206,GS,156
4004,3.8536999225616455,59.28179931640625,19665.34545138889,7.706,206,GS,158
4005,4.032299995422363,59.28150177001953,19665.387280092593,7.558,206,GS,165
4006,4.17579984664917,59.2869987487793,19665.426527777778,7.578,206,GS,168
4007,4.326300144195557,59.28179931640625,19665.465902777778,7.548,206,GS,170
4008,4.49429988861084,59.28519821166992,19665.505729166667,7.4670000000000005,206,GS,174
4009,4.6631999015808105,59.28300094604492,19665.542465277777,7.431,206,GS,180
4010,4.819699764251709,59.28580093383789,19665.582962962962,7.782,206,GS,183
4011,4.933000087738037,59.28580093383789,19665.615092592594,,206,GS,186
4012,5.034999847412109,59.28450012207031,19665.635983796295,,206,GS,188
4013,3.2795000076293945,60.45119857788086,19666.760416666668,9.666,206,GS,138
4014,-3.685800075531006,61.214500427246094,19641.326412037037,7.293,207,GS,1
4015,-3.2762999534606934,61.11830139160156,19641.429247685184,9.092,207,GS,2
4016,-2.8977999687194824,61.041500091552734,19641.529224537036,9.925,207,GS,3
4017,-2.563699960708618,60.964500427246094,19641.616828703704,10.114,207,GS,4
4018,-2.122999906539917,60.87179946899414,19641.69636574074,,207,GS,6
4019,3.998199939727783,59.499698638916016,19648.21554398148,8.052,207,GS,164
4020,3.9962000846862793,59.68579864501953,19648.315949074076,8.406,207,GS,161
4021,3.25819993019104,59.68619918823242,19648.411145833332,,207,GS,136
4022,2.499300003051758,59.68330001831055,19648.71537037037,,207,GS,99
4023,2.4997000694274902,59.93479919433594,19648.796805555558,,207,GS,100
4024,3.249300003051758,59.93000030517578,19648.91833333333,,207,GS,135
4025,3.9932000637054443,59.93769836425781,19649.047118055558,7.746,207,GS,160
4026,3.99780011177063,60.18479919433594,19649.142256944444,8.49,207,GS,163
4027,3.240999937057495,60.18330001831055,19649.25445601852,,207,GS,133
4028,2.4967000484466553,60.18629837036133,19649.358263888887,,207,GS,98
4029,2.499799966812134,60.43619918823242,19649.42740740741,,207,GS,101
4030,3.242000102996826,60.437801361083984,19649.532291666666,,207,GS,134
4031,3.996299982070923,60.434200286865234,19649.637002314816,8.893,207,GS,162
4032,3.515000104904175,60.683799743652344,19649.74332175926,9.61,207,GS,149
4033,2.754499912261963,60.685699462890625,19649.911238425924,,207,GS,112
4034,2.4247000217437744,60.678199768066406,19650.153599537036,,207,GS,96
4035,2.004300117492676,60.689300537109375,19650.2162037037,,207,GS,87
4036,1.9977999925613403,60.93579864501953,19650.28923611111,,207,GS,85
4037,2.999000072479248,60.937198638916016,19650.61517361111,9.68,207,GS,120
4038,2.9951999187469482,61.1870002746582,19650.694444444445,9.223,207,GS,119
4039,0.9991999864578247,61.43769836425781,19651.005243055555,,207,GS,57
4040,1.9919999837875366,61.454498291015625,19651.134849537037,9.902000000000001,207,GS,83
4041,2.932300090789795,61.36199951171875,19651.339016203703,8.9,207,GS,116
4042,2.7446999549865723,60.92879867553711,19651.638356481482,,207,GS,111
4043,3.3010001182556152,60.71699905395508,19651.944444444445,9.774000000000001,207,GS,140
4044,3.461699962615967,59.52399826049805,19652.92638888889,,207,GS,147
4045,3.1484999656677246,59.72930145263672,19653.37821759259,,207,GS,129
4046,2.9946999549865723,59.699798583984375,19653.58832175926,,207,GS,118
4047,3.396699905395508,59.73149871826172,19653.70244212963,9.697000000000001,207,GS,144
4048,3.261699914932251,59.9807014465332,19654.07363425926,,207,GS,137
4049,2.002000093460083,60.00279998779297,19654.268958333334,,207,GS,86
4050,3.6623001098632812,60.25270080566406,19654.604386574076,9.498,207,GS,155
4051,3.3506999015808105,60.470001220703125,19654.92815972222,9.967,207,GS,142
4052,1.8361999988555908,60.501800537109375,19655.120844907407,,207,GS,78
4053,3.4119999408721924,60.663299560546875,19655.357939814814,9.189,207,GS,145
4054,3.0369999408721924,60.82270050048828,19655.462627314813,9.903,207,GS,122
4055,3.0617001056671143,60.77429962158203,19655.818043981482,9.867,207,GS,125
4056,2.512500047683716,60.831199645996094,19655.903136574074,,207,GS,103
4057,1.5061999559402466,60.83319854736328,19656.016655092593,,207,GS,72
4058,1.9381999969482422,61.00199890136719,19656.1596875,,207,GS,82
4059,3.0339999198913574,61.01570129394531,19656.406516203704,9.77,207,GS,121
4060,3.1923000812530518,61.16450119018555,19656.494247685183,8.31,207,GS,131
4061,1.8849999904632568,61.17580032348633,19656.776574074076,,207,GS,80
4062,1.1759999990463257,61.16379928588867,19656.874131944445,,207,GS,60
4063,1.0785000324249268,61.41429901123047,19656.968402777777,,207,GS,59
4064,2.074700117111206,61.407501220703125,19657.132002314815,10.146,207,GS,90
4065,3.1494998931884766,61.41299819946289,19657.261273148146,9.172,207,GS,130
4066,2.4172000885009766,61.2307014465332,19657.454305555555,10.105,207,GS,95
4067,2.8001999855041504,61.09830093383789,19657.89130787037,9.662,207,GS,114
4068,4.620800018310547,60.75230026245117,19658.537083333333,,207,GS,178
4069,4.45419979095459,60.75199890136719,19658.57284722222,8.506,207,GS,173
4070,4.285999774932861,60.749298095703125,19658.616921296296,8.11,207,GS,169
4071,4.120200157165527,60.74850082397461,19658.654513888887,9.032,207,GS,166
4072,3.9547998905181885,60.7504997253418,19658.693842592595,9.018,207,GS,159
4073,3.7916998863220215,60.74869918823242,19658.73386574074,9.301,207,GS,157
4074,3.625499963760376,60.74919891357422,19658.77496527778,9.683,207,GS,154
4075,3.4619998931884766,60.74879837036133,19658.82096064815,9.466000000000001,207,GS,148
4076,3.2899999618530273,60.749298095703125,19658.862233796295,9.428,207,GS,139
4077,3.123500108718872,60.74869918823242,19658.9021875,10.076,207,GS,127
4078,2.937700033187866,60.74850082397461,19658.940381944445,,207,GS,117
4079,2.7760000228881836,60.74869918823242,19658.97585648148,,207,GS,113
4080,2.6041998863220215,60.749298095703125,19659.11909722222,,207,GS,106
4081,2.2692999839782715,60.751800537109375,19659.169583333332,,207,GS,92
4082,1.9199999570846558,60.747501373291016,19659.220671296298,,207,GS,81
4083,1.440000057220459,60.750999450683594,19659.28751157407,,207,GS,69
4084,0.9151999950408936,60.7504997253418,19659.35886574074,,207,GS,55
4085,0.59170001745224,60.74869918823242,19659.407650462963,,207,GS,48
4086,0.2529999911785126,60.74679946899414,19659.58148148148,,207,GS,37
4087,-0.0860000029206276,60.746700286865234,19659.628773148146,,207,GS,28
4088,-0.2669999897480011,60.750701904296875,19659.65818287037,,207,GS,27
4089,-0.4645000100135803,60.750701904296875,19659.687384259258,,207,GS,20
4090,-0.6777999997138977,60.75270080566406,19659.71820601852,,207,GS,11
4091,-0.4936999976634979,61.33100128173828,19659.877372685183,,207,GS,19
4092,-0.4941999912261963,61.74919891357422,19659.990972222222,9.025,207,GS,18
4093,1.013200044631958,61.750301361083984,19660.166354166668,,207,GS,58
4094,1.8787000179290771,61.75130081176758,19660.280347222222,9.683,207,GS,79
4095,2.058500051498413,61.58700180053711,19660.340046296296,9.552,207,GS,88
4096,-0.0027000000700354576,61.58330154418945,19660.680381944443,,207,GS,30
4097,0.005499999970197678,61.3406982421875,19660.75579861111,,207,GS,34
4098,0.5257999897003174,61.124000549316406,19660.879953703705,,207,GS,44
4099,-0.008500000461935997,60.91830062866211,19661.001180555555,,207,GS,29
4100,0.7558000087738037,60.50130081176758,19661.196898148148,,207,GS,52
4101,0.0035000001080334187,60.49580001831055,19661.295601851853,,207,GS,33
4102,0.001500000013038516,60.22200012207031,19661.37898148148,,207,GS,32
4103,1.8285000324249268,60.25120162963867,19662.969178240743,,207,GS,76
4104,1.8327000141143799,60.000301361083984,19663.037337962964,,207,GS,77
4105,0.16979999840259552,59.996700286865234,19663.232233796294,,207,GS,36
4106,0.16680000722408295,59.752498626708984,19663.406990740743,,207,GS,35
4107,1.3316999673843384,59.74829864501953,19663.59008101852,,207,GS,65
4108,0.6370000243186951,59.52280044555664,19663.824861111112,,207,GS,50
4109,-0.49619999527931213,59.497798919677734,19663.976446759258,,207,GS,17
4110,-2.2300000190734863,59.28030014038086,19664.265092592592,,207,GS,5
4111,-1.9327000379562378,59.279701232910156,19664.315069444445,,207,GS,7
4112,-1.6325000524520874,59.28099822998047,19664.357627314814,,207,GS,8
4113,-1.3198000192642212,59.28329849243164,19664.403252314816,,207,GS,9
4114,-0.9860000014305115,59.28300094604492,19664.46028935185,,207,GS,10
4115,-0.6536999940872192,59.28269958496094,19664.508159722223,,207,GS,13
4116,-0.33719998598098755,59.28049850463867,19664.556377314813,,207,GS,23
4117,-0.0007999999797903001,59.28070068359375,19664.60337962963,,207,GS,31
4118,0.3312999904155731,59.28070068359375,19664.73560185185,,207,GS,38
4119,0.6643000245094299,59.28580093383789,19664.785,,207,GS,51
4120,0.9983000159263611,59.28150177001953,19664.835833333334,,207,GS,56
4121,1.3105000257492065,59.282798767089844,19664.886284722223,,207,GS,62
4122,1.6438000202178955,59.2869987487793,19664.939837962964,,207,GS,74
4123,1.9943000078201294,59.28450012207031,19664.993819444444,,207,GS,84
4124,2.242799997329712,59.28519821166992,19665.035625,,207,GS,91
4125,2.511699914932251,59.284000396728516,19665.07630787037,,207,GS,102
4126,2.74429988861084,59.28369903564453,19665.1146412037,,207,GS,110
4127,2.892699956893921,59.28419876098633,19665.142974537037,,207,GS,115
4128,3.06030011177063,59.282501220703125,19665.171886574073,,207,GS,124
4129,3.2095000743865967,59.285701751708984,19665.2005787037,,207,GS,132
4130,3.361999988555908,59.28499984741211,19665.230497685185,,207,GS,143
4131,3.5267999172210693,59.28499984741211,19665.265439814815,9.151,207,GS,150
4132,3.686300039291382,59.284000396728516,19665.30255787037,7.51,207,GS,156
4133,3.8536999225616455,59.28179931640625,19665.34545138889,7.706,207,GS,158
4134,4.032299995422363,59.28150177001953,19665.387280092593,7.545,207,GS,165
4135,4.17579984664917,59.2869987487793,19665.426527777778,7.498,207,GS,168
4136,4.326300144195557,59.28179931640625,19665.465902777778,7.5280000000000005,207,GS,170
4137,4.49429988861084,59.28519821166992,19665.505729166667,7.473,207,GS,174
4138,4.6631999015808105,59.28300094604492,19665.542465277777,7.425,207,GS,180
4139,4.819699764251709,59.28580093383789,19665.582962962962,7.779,207,GS,183
4140,4.933000087738037,59.28580093383789,19665.615092592594,,207,GS,186
4141,5.034999847412109,59.28450012207031,19665.635983796295,,207,GS,188
4142,3.2795000076293945,60.45119857788086,19666.760416666668,9.661,207,GS,138
4143,-3.685800075531006,61.214500427246094,19641.326412037037,7.22,208,GS,1
4144,-3.2762999534606934,61.11830139160156,19641.429247685184,9.089,208,GS,2
4145,-2.8977999687194824,61.041500091552734,19641.529224537036,9.926,208,GS,3
4146,-2.563699960708618,60.964500427246094,19641.616828703704,10.111,208,GS,4
4147,-2.122999906539917,60.87179946899414,19641.69636574074,,208,GS,6
4148,3.998199939727783,59.499698638916016,19648.21554398148,8.05,208,GS,164
4149,3.9962000846862793,59.68579864501953,19648.315949074076,8.434000000000001,208,GS,161
4150,3.25819993019104,59.68619918823242,19648.411145833332,,208,GS,136
4151,2.499300003051758,59.68330001831055,19648.71537037037,,208,GS,99
4152,2.4997000694274902,59.93479919433594,19648.796805555558,,208,GS,100
4153,3.249300003051758,59.93000030517578,19648.91833333333,,208,GS,135
4154,3.9932000637054443,59.93769836425781,19649.047118055558,7.739,208,GS,160
4155,3.99780011177063,60.18479919433594,19649.142256944444,8.447000000000001,208,GS,163
4156,3.240999937057495,60.18330001831055,19649.25445601852,,208,GS,133
4157,2.4967000484466553,60.18629837036133,19649.358263888887,,208,GS,98
4158,2.499799966812134,60.43619918823242,19649.42740740741,,208,GS,101
4159,3.242000102996826,60.437801361083984,19649.532291666666,,208,GS,134
4160,3.996299982070923,60.434200286865234,19649.637002314816,8.881,208,GS,162
4161,3.515000104904175,60.683799743652344,19649.74332175926,9.599,208,GS,149
4162,2.754499912261963,60.685699462890625,19649.911238425924,,208,GS,112
4163,2.4247000217437744,60.678199768066406,19650.153599537036,,208,GS,96
4164,2.004300117492676,60.689300537109375,19650.2162037037,,208,GS,87
4165,1.9977999925613403,60.93579864501953,19650.28923611111,,208,GS,85
4166,2.999000072479248,60.937198638916016,19650.61517361111,9.677,208,GS,120
4167,2.9951999187469482,61.1870002746582,19650.694444444445,9.224,208,GS,119
4168,0.9991999864578247,61.43769836425781,19651.005243055555,,208,GS,57
4169,1.9919999837875366,61.454498291015625,19651.134849537037,9.883000000000001,208,GS,83
4170,2.932300090789795,61.36199951171875,19651.339016203703,8.89,208,GS,116
4171,2.7446999549865723,60.92879867553711,19651.638356481482,,208,GS,111
4172,3.3010001182556152,60.71699905395508,19651.944444444445,9.765,208,GS,140
4173,3.461699962615967,59.52399826049805,19652.92638888889,,208,GS,147
4174,3.1484999656677246,59.72930145263672,19653.37821759259,,208,GS,129
4175,2.9946999549865723,59.699798583984375,19653.58832175926,,208,GS,118
4176,3.396699905395508,59.73149871826172,19653.70244212963,9.694,208,GS,144
4177,3.261699914932251,59.9807014465332,19654.07363425926,,208,GS,137
4178,2.002000093460083,60.00279998779297,19654.268958333334,,208,GS,86
4179,3.6623001098632812,60.25270080566406,19654.604386574076,9.471,208,GS,155
4180,3.3506999015808105,60.470001220703125,19654.92815972222,9.966000000000001,208,GS,142
4181,1.8361999988555908,60.501800537109375,19655.120844907407,,208,GS,78
4182,3.4119999408721924,60.663299560546875,19655.357939814814,9.178,208,GS,145
4183,3.0369999408721924,60.82270050048828,19655.462627314813,9.897,208,GS,122
4184,3.0617001056671143,60.77429962158203,19655.818043981482,9.865,208,GS,125
4185,2.512500047683716,60.831199645996094,19655.903136574074,,208,GS,103
4186,1.5061999559402466,60.83319854736328,19656.016655092593,,208,GS,72
4187,1.9381999969482422,61.00199890136719,19656.1596875,,208,GS,82
4188,3.0339999198913574,61.01570129394531,19656.406516203704,9.763,208,GS,121
4189,3.1923000812530518,61.16450119018555,19656.494247685183,8.292,208,GS,131
4190,1.8849999904632568,61.17580032348633,19656.776574074076,,208,GS,80
4191,1.1759999990463257,61.16379928588867,19656.874131944445,,208,GS,60
4192,1.0785000324249268,61.41429901123047,19656.968402777777,,208,GS,59
4193,2.074700117111206,61.407501220703125,19657.132002314815,10.14,208,GS,90
4194,3.1494998931884766,61.41299819946289,19657.261273148146,9.169,208,GS,130
4195,2.4172000885009766,61.2307014465332,19657.454305555555,10.104000000000001,208,GS,95
4196,2.8001999855041504,61.09830093383789,19657.89130787037,9.664,208,GS,114
4197,4.620800018310547,60.75230026245117,19658.537083333333,,208,GS,178
4198,4.45419979095459,60.75199890136719,19658.57284722222,8.492,208,GS,173
4199,4.285999774932861,60.749298095703125,19658.616921296296,8.084,208,GS,169
4200,4.120200157165527,60.74850082397461,19658.654513888887,9.022,208,GS,166
4201,3.9547998905181885,60.7504997253418,19658.693842592595,9.003,208,GS,159
4202,3.7916998863220215,60.74869918823242,19658.73386574074,9.297,208,GS,157
4203,3.625499963760376,60.74919891357422,19658.77496527778,9.67,208,GS,154
4204,3.4619998931884766,60.74879837036133,19658.82096064815,9.464,208,GS,148
4205,3.2899999618530273,60.749298095703125,19658.862233796295,9.389,208,GS,139
4206,3.123500108718872,60.74869918823242,19658.9021875,10.071,208,GS,127
4207,2.937700033187866,60.74850082397461,19658.940381944445,,208,GS,117
4208,2.7760000228881836,60.74869918823242,19658.97585648148,,208,GS,113
4209,2.6041998863220215,60.749298095703125,19659.11909722222,,208,GS,106
4210,2.2692999839782715,60.751800537109375,19659.169583333332,,208,GS,92
4211,1.9199999570846558,60.747501373291016,19659.220671296298,,208,GS,81
4212,1.440000057220459,60.750999450683594,19659.28751157407,,208,GS,69
4213,0.9151999950408936,60.7504997253418,19659.35886574074,,208,GS,55
4214,0.59170001745224,60.74869918823242,19659.407650462963,,208,GS,48
4215,0.2529999911785126,60.74679946899414,19659.58148148148,,208,GS,37
4216,-0.0860000029206276,60.746700286865234,19659.628773148146,,208,GS,28
4217,-0.2669999897480011,60.750701904296875,19659.65818287037,,208,GS,27
4218,-0.4645000100135803,60.750701904296875,19659.687384259258,,208,GS,20
4219,-0.6777999997138977,60.75270080566406,19659.71820601852,,208,GS,11
4220,-0.4936999976634979,61.33100128173828,19659.877372685183,,208,GS,19
4221,-0.4941999912261963,61.74919891357422,19659.990972222222,8.972,208,GS,18
4222,1.013200044631958,61.750301361083984,19660.166354166668,,208,GS,58
4223,1.8787000179290771,61.75130081176758,19660.280347222222,9.682,208,GS,79
4224,2.058500051498413,61.58700180053711,19660.340046296296,9.546,208,GS,88
4225,-0.0027000000700354576,61.58330154418945,19660.680381944443,,208,GS,30
4226,0.005499999970197678,61.3406982421875,19660.75579861111,,208,GS,34
4227,0.5257999897003174,61.124000549316406,19660.879953703705,,208,GS,44
4228,-0.008500000461935997,60.91830062866211,19661.001180555555,,208,GS,29
4229,0.7558000087738037,60.50130081176758,19661.196898148148,,208,GS,52
4230,0.0035000001080334187,60.49580001831055,19661.295601851853,,208,GS,33
4231,0.001500000013038516,60.22200012207031,19661.37898148148,,208,GS,32
4232,1.8285000324249268,60.25120162963867,19662.969178240743,,208,GS,76
4233,1.8327000141143799,60.000301361083984,19663.037337962964,,208,GS,77
4234,0.16979999840259552,59.996700286865234,19663.232233796294,,208,GS,36
4235,0.16680000722408295,59.752498626708984,19663.406990740743,,208,GS,35
4236,1.3316999673843384,59.74829864501953,19663.59008101852,,208,GS,65
4237,0.6370000243186951,59.52280044555664,19663.824861111112,,208,GS,50
4238,-0.49619999527931213,59.497798919677734,19663.976446759258,,208,GS,17
4239,-2.2300000190734863,59.28030014038086,19664.265092592592,,208,GS,5
4240,-1.9327000379562378,59.279701232910156,19664.315069444445,,208,GS,7
4241,-1.6325000524520874,59.28099822998047,19664.357627314814,,208,GS,8
4242,-1.3198000192642212,59.28329849243164,19664.403252314816,,208,GS,9
4243,-0.9860000014305115,59.28300094604492,19664.46028935185,,208,GS,10
4244,-0.6536999940872192,59.28269958496094,19664.508159722223,,208,GS,13
4245,-0.33719998598098755,59.28049850463867,19664.556377314813,,208,GS,23
4246,-0.0007999999797903001,59.28070068359375,19664.60337962963,,208,GS,31
4247,0.3312999904155731,59.28070068359375,19664.73560185185,,208,GS,38
4248,0.6643000245094299,59.28580093383789,19664.785,,208,GS,51
4249,0.9983000159263611,59.28150177001953,19664.835833333334,,208,GS,56
4250,1.3105000257492065,59.282798767089844,19664.886284722223,,208,GS,62
4251,1.6438000202178955,59.2869987487793,19664.939837962964,,208,GS,74
4252,1.9943000078201294,59.28450012207031,19664.993819444444,,208,GS,84
4253,2.242799997329712,59.28519821166992,19665.035625,,208,GS,91
4254,2.511699914932251,59.284000396728516,19665.07630787037,,208,GS,102
4255,2.74429988861084,59.28369903564453,19665.1146412037,,208,GS,110
4256,2.892699956893921,59.28419876098633,19665.142974537037,,208,GS,115
4257,3.06030011177063,59.282501220703125,19665.171886574073,,208,GS,124
4258,3.2095000743865967,59.285701751708984,19665.2005787037,,208,GS,132
4259,3.361999988555908,59.28499984741211,19665.230497685185,,208,GS,143
4260,3.5267999172210693,59.28499984741211,19665.265439814815,8.47,208,GS,150
4261,3.686300039291382,59.284000396728516,19665.30255787037,7.521,208,GS,156
4262,3.8536999225616455,59.28179931640625,19665.34545138889,7.706,208,GS,158
4263,4.032299995422363,59.28150177001953,19665.387280092593,7.542,208,GS,165
4264,4.17579984664917,59.2869987487793,19665.426527777778,7.489,208,GS,168
4265,4.326300144195557,59.28179931640625,19665.465902777778,7.488,208,GS,170
