rank,Longitude,Latitude,Time,Temperature,Depth,Vessel_name,Profil_id
1699,6.633999824523926,60.32500076293945,19685.397696759257,11.64,27,AA,241
1700,4.7891998291015625,60.856300354003906,19686.994618055556,9.75,27,AA,182
1701,4.8993000984191895,60.84980010986328,19687.029293981483,9.727,27,AA,184
1702,5.076000213623047,60.817298889160156,19687.0784375,9.948,27,AA,192
1703,5.236499786376953,60.760799407958984,19687.13505787037,10.723,27,AA,197
1704,5.411300182342529,60.698699951171875,19687.2084375,10.836,27,AA,207
1705,5.340799808502197,60.82429885864258,19687.282349537036,11.51,27,AA,203
1706,5.364500045776367,60.86669921875,19687.31769675926,11.282,27,AA,205
1707,5.465799808502197,60.880699157714844,19687.35542824074,11.096,27,AA,210
1708,5.307000160217285,61.08150100708008,19649.426550925924,11.797,28,AA,200
1709,5.307000160217285,61.08150100708008,19649.456597222223,,28,AA,200
1710,5.559700012207031,60.87070083618164,19650.209328703702,10.036,28,AA,215
1711,5.386199951171875,60.87179946899414,19650.403171296297,11.385,28,AA,206
1712,5.47130012512207,60.88199996948242,19650.647696759257,10.611,28,AA,211
1713,5.347499847412109,60.84880065917969,19650.99832175926,11.414,28,AA,204
1714,5.316699981689453,60.80619812011719,19651.030208333334,11.948,28,AA,201
1715,5.317299842834473,60.80619812011719,19651.379756944447,11.96,28,AA,202
1716,5.168700218200684,60.685699462890625,19652.187280092592,10.88,28,AA,194
1717,5.168700218200684,60.685699462890625,19652.5134375,10.919,28,AA,194
1718,5.215000152587891,60.65620040893555,19652.67042824074,10.701,28,AA,196
1719,5.255799770355225,60.624298095703125,19652.937997685185,10.811,28,AA,199
1720,5.091300010681152,60.71220016479492,19653.09107638889,10.618,28,AA,193
1721,5.05620002746582,60.72549819946289,19653.734733796296,10.862,28,AA,191
1722,5.055799961090088,60.725799560546875,19653.749270833334,10.858,28,AA,190
1723,5.038300037384033,60.73350143432617,19653.932997685184,10.662,28,AA,189
1724,6.869800090789795,57.63370132446289,19668.302037037036,10.714,28,AA,242
1725,6.361199855804443,57.650299072265625,19668.441435185185,10.477,28,AA,233
1726,5.934700012207031,57.6682014465332,19668.548333333332,10.396,28,AA,223
1727,5.857699871063232,57.76169967651367,19668.622893518517,10.426,28,AA,220
1728,5.957200050354004,57.92319869995117,19668.719050925927,10.929,28,AA,225
1729,6.554200172424316,58.16080093383789,19668.89613425926,10.755,28,AA,238
1730,6.0346999168396,58.29100036621094,19669.012800925924,10.785,28,AA,226
1731,5.776199817657471,58.2859992980957,19669.096412037037,11.008000000000001,28,AA,218
1732,5.483799934387207,58.33649826049805,19669.186550925926,11.191,28,AA,212
1733,5.461699962615967,58.40380096435547,19669.288194444445,10.93,28,AA,209
1734,5.572000026702881,58.561798095703125,19669.387314814816,11.08,28,AA,216
1735,5.415299892425537,58.58919906616211,19669.46125,11.033,28,AA,208
1736,5.242000102996826,58.590301513671875,19669.54097222222,10.537,28,AA,198
1737,4.980800151824951,58.660499572753906,19669.623726851853,11.072000000000001,28,AA,187
1738,4.6427001953125,58.54280090332031,19669.744930555556,10.979000000000001,28,AA,179
1739,4.517000198364258,58.891998291015625,19669.888703703702,10.756,28,AA,175
1740,4.9166998863220215,58.932701110839844,19670.003194444445,11.103,28,AA,185
1741,5.173799991607666,58.94049835205078,19670.097962962962,11.024000000000001,28,AA,195
1742,4.348700046539307,58.383201599121094,19672.30861111111,10.27,28,AA,172
1743,4.155300140380859,58.33980178833008,19672.42976851852,10.121,28,AA,167
1744,4.786499977111816,58.20830154418945,19672.63351851852,10.096,28,AA,181
1745,6.409200191497803,57.98030090332031,19673.457476851854,10.393,28,AA,234
1746,5.783299922943115,58.94419860839844,19682.974791666667,10.961,28,AA,219
1747,6.076900005340576,58.89459991455078,19683.289097222223,11.555,28,AA,228
1748,6.274400234222412,59.00320053100586,19683.34252314815,10.51,28,AA,232
1749,6.495800018310547,59.03179931640625,19683.391180555554,9.651,28,AA,235
1750,6.630199909210205,59.05139923095703,19683.43263888889,9.369,28,AA,240
1751,5.8653998374938965,58.984901428222656,19683.559675925924,11.511000000000001,28,AA,221
1752,5.869500160217285,59.067501068115234,19683.598541666666,11.63,28,AA,222
1753,6.074999809265137,59.39590072631836,19683.774791666667,12.342,28,AA,227
1754,6.259300231933594,59.507999420166016,19683.833819444444,12.819,28,AA,231
1755,5.941999912261963,59.309600830078125,19683.93388888889,11.672,28,AA,224
1756,5.551499843597412,59.16559982299805,19684.02965277778,9.790000000000001,28,AA,214
1757,6.543499946594238,60.081199645996094,19685.29045138889,9.354000000000001,28,AA,236
1758,6.547800064086914,60.12200164794922,19685.31355324074,9.809000000000001,28,AA,237
1759,6.564199924468994,60.17020034790039,19685.341608796294,10.259,28,AA,239
1760,6.633999824523926,60.32500076293945,19685.397696759257,11.73,28,AA,241
1761,4.7891998291015625,60.856300354003906,19686.994618055556,9.752,28,AA,182
1762,4.8993000984191895,60.84980010986328,19687.029293981483,9.727,28,AA,184
1763,5.076000213623047,60.817298889160156,19687.0784375,9.963000000000001,28,AA,192
1764,5.236499786376953,60.760799407958984,19687.13505787037,10.715,28,AA,197
1765,5.411300182342529,60.698699951171875,19687.2084375,10.834,28,AA,207
1766,5.340799808502197,60.82429885864258,19687.282349537036,11.391,28,AA,203
1767,5.364500045776367,60.86669921875,19687.31769675926,11.257,28,AA,205
1768,5.465799808502197,60.880699157714844,19687.35542824074,11.044,28,AA,210
1769,5.307000160217285,61.08150100708008,19649.426550925924,11.778,29,AA,200
1770,5.307000160217285,61.08150100708008,19649.456597222223,,29,AA,200
1771,5.559700012207031,60.87070083618164,19650.209328703702,9.861,29,AA,215
1772,5.386199951171875,60.87179946899414,19650.403171296297,11.166,29,AA,206
1773,5.47130012512207,60.88199996948242,19650.647696759257,10.467,29,AA,211
1774,5.347499847412109,60.84880065917969,19650.99832175926,11.414,29,AA,204
1775,5.316699981689453,60.80619812011719,19651.030208333334,11.913,29,AA,201
1776,5.317299842834473,60.80619812011719,19651.379756944447,11.874,29,AA,202
1777,5.168700218200684,60.685699462890625,19652.187280092592,10.823,29,AA,194
1778,5.168700218200684,60.685699462890625,19652.5134375,10.869,29,AA,194
1779,5.215000152587891,60.65620040893555,19652.67042824074,10.664,29,AA,196
1780,5.255799770355225,60.624298095703125,19652.937997685185,10.726,29,AA,199
1781,5.091300010681152,60.71220016479492,19653.09107638889,10.564,29,AA,193
1782,5.05620002746582,60.72549819946289,19653.734733796296,10.842,29,AA,191
1783,5.055799961090088,60.725799560546875,19653.749270833334,10.851,29,AA,190
1784,5.038300037384033,60.73350143432617,19653.932997685184,10.648,29,AA,189
1785,6.869800090789795,57.63370132446289,19668.302037037036,10.644,29,AA,242
1786,6.361199855804443,57.650299072265625,19668.441435185185,10.477,29,AA,233
1787,5.934700012207031,57.6682014465332,19668.548333333332,10.396,29,AA,223
1788,5.857699871063232,57.76169967651367,19668.622893518517,10.429,29,AA,220
1789,5.957200050354004,57.92319869995117,19668.719050925927,10.846,29,AA,225
1790,6.554200172424316,58.16080093383789,19668.89613425926,10.758000000000001,29,AA,238
1791,6.0346999168396,58.29100036621094,19669.012800925924,10.787,29,AA,226
1792,5.776199817657471,58.2859992980957,19669.096412037037,11.017,29,AA,218
1793,5.483799934387207,58.33649826049805,19669.186550925926,11.205,29,AA,212
1794,5.461699962615967,58.40380096435547,19669.288194444445,10.946,29,AA,209
1795,5.572000026702881,58.561798095703125,19669.387314814816,11.081,29,AA,216
1796,5.415299892425537,58.58919906616211,19669.46125,11.033,29,AA,208
1797,5.242000102996826,58.590301513671875,19669.54097222222,10.539,29,AA,198
1798,4.980800151824951,58.660499572753906,19669.623726851853,11.072000000000001,29,AA,187
1799,4.6427001953125,58.54280090332031,19669.744930555556,10.979000000000001,29,AA,179
1800,4.517000198364258,58.891998291015625,19669.888703703702,10.751,29,AA,175
1801,4.9166998863220215,58.932701110839844,19670.003194444445,11.106,29,AA,185
1802,5.173799991607666,58.94049835205078,19670.097962962962,11.074,29,AA,195
1803,4.348700046539307,58.383201599121094,19672.30861111111,10.268,29,AA,172
1804,4.155300140380859,58.33980178833008,19672.42976851852,10.121,29,AA,167
1805,4.786499977111816,58.20830154418945,19672.63351851852,10.096,29,AA,181
1806,6.409200191497803,57.98030090332031,19673.457476851854,10.415000000000001,29,AA,234
1807,5.783299922943115,58.94419860839844,19682.974791666667,10.962,29,AA,219
1808,6.076900005340576,58.89459991455078,19683.289097222223,11.597,29,AA,228
1809,6.274400234222412,59.00320053100586,19683.34252314815,10.507,29,AA,232
1810,6.495800018310547,59.03179931640625,19683.391180555554,9.404,29,AA,235
1811,6.630199909210205,59.05139923095703,19683.43263888889,9.358,29,AA,240
1812,5.8653998374938965,58.984901428222656,19683.559675925924,11.556000000000001,29,AA,221
1813,5.869500160217285,59.067501068115234,19683.598541666666,11.573,29,AA,222
1814,6.074999809265137,59.39590072631836,19683.774791666667,12.335,29,AA,227
1815,6.259300231933594,59.507999420166016,19683.833819444444,12.8,29,AA,231
1816,5.941999912261963,59.309600830078125,19683.93388888889,11.757,29,AA,224
1817,5.551499843597412,59.16559982299805,19684.02965277778,9.797,29,AA,214
1818,6.543499946594238,60.081199645996094,19685.29045138889,9.386000000000001,29,AA,236
1819,6.547800064086914,60.12200164794922,19685.31355324074,9.93,29,AA,237
1820,6.564199924468994,60.17020034790039,19685.341608796294,10.273,29,AA,239
1821,6.633999824523926,60.32500076293945,19685.397696759257,11.791,29,AA,241
1822,4.7891998291015625,60.856300354003906,19686.994618055556,9.756,29,AA,182
1823,4.8993000984191895,60.84980010986328,19687.029293981483,9.727,29,AA,184
1824,5.076000213623047,60.817298889160156,19687.0784375,9.953,29,AA,192
1825,5.236499786376953,60.760799407958984,19687.13505787037,10.709,29,AA,197
1826,5.411300182342529,60.698699951171875,19687.2084375,10.833,29,AA,207
1827,5.340799808502197,60.82429885864258,19687.282349537036,11.339,29,AA,203
1828,5.364500045776367,60.86669921875,19687.31769675926,11.222,29,AA,205
1829,5.465799808502197,60.880699157714844,19687.35542824074,11.05,29,AA,210
1830,5.307000160217285,61.08150100708008,19649.426550925924,11.635,30,AA,200
1831,5.307000160217285,61.08150100708008,19649.456597222223,,30,AA,200
1832,5.559700012207031,60.87070083618164,19650.209328703702,9.696,30,AA,215
1833,5.386199951171875,60.87179946899414,19650.403171296297,11.027000000000001,30,AA,206
1834,5.47130012512207,60.88199996948242,19650.647696759257,10.388,30,AA,211
1835,5.347499847412109,60.84880065917969,19650.99832175926,11.338000000000001,30,AA,204
1836,5.316699981689453,60.80619812011719,19651.030208333334,11.848,30,AA,201
1837,5.317299842834473,60.80619812011719,19651.379756944447,11.781,30,AA,202
1838,5.168700218200684,60.685699462890625,19652.187280092592,10.634,30,AA,194
1839,5.168700218200684,60.685699462890625,19652.5134375,10.802,30,AA,194
1840,5.215000152587891,60.65620040893555,19652.67042824074,10.602,30,AA,196
1841,5.255799770355225,60.624298095703125,19652.937997685185,10.65,30,AA,199
1842,5.091300010681152,60.71220016479492,19653.09107638889,10.524000000000001,30,AA,193
1843,5.05620002746582,60.72549819946289,19653.734733796296,10.811,30,AA,191
1844,5.055799961090088,60.725799560546875,19653.749270833334,10.834,30,AA,190
1845,5.038300037384033,60.73350143432617,19653.932997685184,10.722,30,AA,189
1846,6.869800090789795,57.63370132446289,19668.302037037036,10.488,30,AA,242
1847,6.361199855804443,57.650299072265625,19668.441435185185,10.477,30,AA,233
1848,5.934700012207031,57.6682014465332,19668.548333333332,10.395,30,AA,223
1849,5.857699871063232,57.76169967651367,19668.622893518517,10.436,30,AA,220
1850,5.957200050354004,57.92319869995117,19668.719050925927,10.784,30,AA,225
1851,6.554200172424316,58.16080093383789,19668.89613425926,10.77,30,AA,238
1852,6.0346999168396,58.29100036621094,19669.012800925924,10.788,30,AA,226
1853,5.776199817657471,58.2859992980957,19669.096412037037,11.036,30,AA,218
1854,5.483799934387207,58.33649826049805,19669.186550925926,11.237,30,AA,212
1855,5.461699962615967,58.40380096435547,19669.288194444445,11.102,30,AA,209
1856,5.572000026702881,58.561798095703125,19669.387314814816,11.08,30,AA,216
1857,5.415299892425537,58.58919906616211,19669.46125,11.033,30,AA,208
1858,5.242000102996826,58.590301513671875,19669.54097222222,10.544,30,AA,198
1859,4.980800151824951,58.660499572753906,19669.623726851853,11.075000000000001,30,AA,187
1860,4.6427001953125,58.54280090332031,19669.744930555556,10.984,30,AA,179
1861,4.517000198364258,58.891998291015625,19669.888703703702,10.746,30,AA,175
1862,4.9166998863220215,58.932701110839844,19670.003194444445,11.111,30,AA,185
1863,5.173799991607666,58.94049835205078,19670.097962962962,11.092,30,AA,195
1864,4.348700046539307,58.383201599121094,19672.30861111111,10.267,30,AA,172
1865,4.155300140380859,58.33980178833008,19672.42976851852,10.121,30,AA,167
1866,4.786499977111816,58.20830154418945,19672.63351851852,10.099,30,AA,181
1867,6.409200191497803,57.98030090332031,19673.457476851854,10.419,30,AA,234
1868,5.783299922943115,58.94419860839844,19682.974791666667,10.963000000000001,30,AA,219
1869,6.076900005340576,58.89459991455078,19683.289097222223,11.637,30,AA,228
1870,6.274400234222412,59.00320053100586,19683.34252314815,10.52,30,AA,232
1871,6.495800018310547,59.03179931640625,19683.391180555554,9.437,30,AA,235
1872,6.630199909210205,59.05139923095703,19683.43263888889,9.317,30,AA,240
1873,5.8653998374938965,58.984901428222656,19683.559675925924,11.532,30,AA,221
1874,5.869500160217285,59.067501068115234,19683.598541666666,11.521,30,AA,222
1875,6.074999809265137,59.39590072631836,19683.774791666667,12.332,30,AA,227
1876,6.259300231933594,59.507999420166016,19683.833819444444,12.739,30,AA,231
1877,5.941999912261963,59.309600830078125,19683.93388888889,11.772,30,AA,224
1878,5.551499843597412,59.16559982299805,19684.02965277778,9.814,30,AA,214
1879,6.543499946594238,60.081199645996094,19685.29045138889,9.3,30,AA,236
1880,6.547800064086914,60.12200164794922,19685.31355324074,9.958,30,AA,237
1881,6.564199924468994,60.17020034790039,19685.341608796294,10.301,30,AA,239
1882,6.633999824523926,60.32500076293945,19685.397696759257,11.715,30,AA,241
1883,4.7891998291015625,60.856300354003906,19686.994618055556,9.76,30,AA,182
1884,4.8993000984191895,60.84980010986328,19687.029293981483,9.734,30,AA,184
1885,5.076000213623047,60.817298889160156,19687.0784375,9.942,30,AA,192
1886,5.236499786376953,60.760799407958984,19687.13505787037,10.709,30,AA,197
1887,5.411300182342529,60.698699951171875,19687.2084375,10.832,30,AA,207
1888,5.340799808502197,60.82429885864258,19687.282349537036,11.3,30,AA,203
1889,5.364500045776367,60.86669921875,19687.31769675926,11.182,30,AA,205
1890,5.465799808502197,60.880699157714844,19687.35542824074,11.062,30,AA,210
1891,5.307000160217285,61.08150100708008,19649.426550925924,11.366,31,AA,200
1892,5.307000160217285,61.08150100708008,19649.456597222223,,31,AA,200
1893,5.559700012207031,60.87070083618164,19650.209328703702,9.577,31,AA,215
1894,5.386199951171875,60.87179946899414,19650.403171296297,10.959,31,AA,206
1895,5.47130012512207,60.88199996948242,19650.647696759257,9.916,31,AA,211
1896,5.347499847412109,60.84880065917969,19650.99832175926,11.27,31,AA,204
1897,5.316699981689453,60.80619812011719,19651.030208333334,11.835,31,AA,201
1898,5.317299842834473,60.80619812011719,19651.379756944447,11.758000000000001,31,AA,202
1899,5.168700218200684,60.685699462890625,19652.187280092592,10.55,31,AA,194
1900,5.168700218200684,60.685699462890625,19652.5134375,10.734,31,AA,194
1901,5.215000152587891,60.65620040893555,19652.67042824074,10.564,31,AA,196
1902,5.255799770355225,60.624298095703125,19652.937997685185,10.499,31,AA,199
1903,5.091300010681152,60.71220016479492,19653.09107638889,10.523,31,AA,193
1904,5.05620002746582,60.72549819946289,19653.734733796296,10.78,31,AA,191
1905,5.055799961090088,60.725799560546875,19653.749270833334,10.834,31,AA,190
1906,5.038300037384033,60.73350143432617,19653.932997685184,10.693,31,AA,189
1907,6.869800090789795,57.63370132446289,19668.302037037036,10.28,31,AA,242
1908,6.361199855804443,57.650299072265625,19668.441435185185,10.477,31,AA,233
1909,5.934700012207031,57.6682014465332,19668.548333333332,10.396,31,AA,223
1910,5.857699871063232,57.76169967651367,19668.622893518517,10.44,31,AA,220
1911,5.957200050354004,57.92319869995117,19668.719050925927,10.688,31,AA,225
1912,6.554200172424316,58.16080093383789,19668.89613425926,10.781,31,AA,238
1913,6.0346999168396,58.29100036621094,19669.012800925924,10.788,31,AA,226
1914,5.776199817657471,58.2859992980957,19669.096412037037,11.055,31,AA,218
1915,5.483799934387207,58.33649826049805,19669.186550925926,11.273,31,AA,212
1916,5.461699962615967,58.40380096435547,19669.288194444445,11.153,31,AA,209
1917,5.572000026702881,58.561798095703125,19669.387314814816,11.079,31,AA,216
1918,5.415299892425537,58.58919906616211,19669.46125,11.034,31,AA,208
1919,5.242000102996826,58.590301513671875,19669.54097222222,10.564,31,AA,198
1920,4.980800151824951,58.660499572753906,19669.623726851853,11.078,31,AA,187
1921,4.6427001953125,58.54280090332031,19669.744930555556,10.994,31,AA,179
1922,4.517000198364258,58.891998291015625,19669.888703703702,10.746,31,AA,175
1923,4.9166998863220215,58.932701110839844,19670.003194444445,11.127,31,AA,185
1924,5.173799991607666,58.94049835205078,19670.097962962962,11.096,31,AA,195
1925,4.348700046539307,58.383201599121094,19672.30861111111,10.267,31,AA,172
1926,4.155300140380859,58.33980178833008,19672.42976851852,10.122,31,AA,167
1927,4.786499977111816,58.20830154418945,19672.63351851852,10.1,31,AA,181
1928,6.409200191497803,57.98030090332031,19673.457476851854,10.42,31,AA,234
1929,5.783299922943115,58.94419860839844,19682.974791666667,10.968,31,AA,219
1930,6.076900005340576,58.89459991455078,19683.289097222223,11.689,31,AA,228
1931,6.274400234222412,59.00320053100586,19683.34252314815,10.442,31,AA,232
1932,6.495800018310547,59.03179931640625,19683.391180555554,9.712,31,AA,235
1933,6.630199909210205,59.05139923095703,19683.43263888889,9.255,31,AA,240
1934,5.8653998374938965,58.984901428222656,19683.559675925924,11.506,31,AA,221
1935,5.869500160217285,59.067501068115234,19683.598541666666,11.394,31,AA,222
1936,6.074999809265137,59.39590072631836,19683.774791666667,12.324,31,AA,227
1937,6.259300231933594,59.507999420166016,19683.833819444444,12.726,31,AA,231
1938,5.941999912261963,59.309600830078125,19683.93388888889,11.794,31,AA,224
1939,5.551499843597412,59.16559982299805,19684.02965277778,9.829,31,AA,214
1940,6.543499946594238,60.081199645996094,19685.29045138889,9.256,31,AA,236
1941,6.547800064086914,60.12200164794922,19685.31355324074,9.963000000000001,31,AA,237
1942,6.564199924468994,60.17020034790039,19685.341608796294,10.321,31,AA,239
1943,6.633999824523926,60.32500076293945,19685.397696759257,11.334,31,AA,241
1944,4.7891998291015625,60.856300354003906,19686.994618055556,9.77,31,AA,182
1945,4.8993000984191895,60.84980010986328,19687.029293981483,9.742,31,AA,184
1946,5.076000213623047,60.817298889160156,19687.0784375,9.924,31,AA,192
1947,5.236499786376953,60.760799407958984,19687.13505787037,10.704,31,AA,197
1948,5.411300182342529,60.698699951171875,19687.2084375,10.83,31,AA,207
1949,5.340799808502197,60.82429885864258,19687.282349537036,11.296,31,AA,203
1950,5.364500045776367,60.86669921875,19687.31769675926,11.118,31,AA,205
1951,5.465799808502197,60.880699157714844,19687.35542824074,11.067,31,AA,210
1952,5.307000160217285,61.08150100708008,19649.426550925924,11.102,32,AA,200
1953,5.307000160217285,61.08150100708008,19649.456597222223,,32,AA,200
1954,5.559700012207031,60.87070083618164,19650.209328703702,9.481,32,AA,215
1955,5.386199951171875,60.87179946899414,19650.403171296297,10.917,32,AA,206
1956,5.47130012512207,60.88199996948242,19650.647696759257,9.745000000000001,32,AA,211
1957,5.347499847412109,60.84880065917969,19650.99832175926,11.162,32,AA,204
1958,5.316699981689453,60.80619812011719,19651.030208333334,11.78,32,AA,201
1959,5.317299842834473,60.80619812011719,19651.379756944447,11.666,32,AA,202
1960,5.168700218200684,60.685699462890625,19652.187280092592,10.547,32,AA,194
1961,5.168700218200684,60.685699462890625,19652.5134375,10.59,32,AA,194
1962,5.215000152587891,60.65620040893555,19652.67042824074,10.533,32,AA,196
1963,5.255799770355225,60.624298095703125,19652.937997685185,10.414,32,AA,199
1964,5.091300010681152,60.71220016479492,19653.09107638889,10.596,32,AA,193
1965,5.05620002746582,60.72549819946289,19653.734733796296,,32,AA,191
1966,5.055799961090088,60.725799560546875,19653.749270833334,10.823,32,AA,190
1967,5.038300037384033,60.73350143432617,19653.932997685184,10.656,32,AA,189
1968,6.869800090789795,57.63370132446289,19668.302037037036,10.079,32,AA,242
1969,6.361199855804443,57.650299072265625,19668.441435185185,10.477,32,AA,233
1970,5.934700012207031,57.6682014465332,19668.548333333332,10.396,32,AA,223
1971,5.857699871063232,57.76169967651367,19668.622893518517,10.444,32,AA,220
1972,5.957200050354004,57.92319869995117,19668.719050925927,10.582,32,AA,225
1973,6.554200172424316,58.16080093383789,19668.89613425926,10.784,32,AA,238
1974,6.0346999168396,58.29100036621094,19669.012800925924,10.788,32,AA,226
1975,5.776199817657471,58.2859992980957,19669.096412037037,11.068,32,AA,218
1976,5.483799934387207,58.33649826049805,19669.186550925926,11.303,32,AA,212
1977,5.461699962615967,58.40380096435547,19669.288194444445,11.307,32,AA,209
1978,5.572000026702881,58.561798095703125,19669.387314814816,11.078,32,AA,216
1979,5.415299892425537,58.58919906616211,19669.46125,11.034,32,AA,208
1980,5.242000102996826,58.590301513671875,19669.54097222222,10.576,32,AA,198
1981,4.980800151824951,58.660499572753906,19669.623726851853,11.077,32,AA,187
1982,4.6427001953125,58.54280090332031,19669.744930555556,10.996,32,AA,179
1983,4.517000198364258,58.891998291015625,19669.888703703702,10.747,32,AA,175
1984,4.9166998863220215,58.932701110839844,19670.003194444445,11.143,32,AA,185
1985,5.173799991607666,58.94049835205078,19670.097962962962,11.099,32,AA,195
1986,4.348700046539307,58.383201599121094,19672.30861111111,10.262,32,AA,172
1987,4.155300140380859,58.33980178833008,19672.42976851852,10.122,32,AA,167
1988,4.786499977111816,58.20830154418945,19672.63351851852,10.099,32,AA,181
1989,6.409200191497803,57.98030090332031,19673.457476851854,10.423,32,AA,234
1990,5.783299922943115,58.94419860839844,19682.974791666667,10.973,32,AA,219
1991,6.076900005340576,58.89459991455078,19683.289097222223,11.727,32,AA,228
1992,6.274400234222412,59.00320053100586,19683.34252314815,10.415000000000001,32,AA,232
1993,6.495800018310547,59.03179931640625,19683.391180555554,9.731,32,AA,235
1994,6.630199909210205,59.05139923095703,19683.43263888889,9.22,32,AA,240
1995,5.8653998374938965,58.984901428222656,19683.559675925924,11.553,32,AA,221
1996,5.869500160217285,59.067501068115234,19683.598541666666,11.374,32,AA,222
1997,6.074999809265137,59.39590072631836,19683.774791666667,12.280000000000001,32,AA,227
1998,6.259300231933594,59.507999420166016,19683.833819444444,12.747,32,AA,231
1999,5.941999912261963,59.309600830078125,19683.93388888889,11.808,32,AA,224
2000,5.551499843597412,59.16559982299805,19684.02965277778,9.85,32,AA,214
2001,6.543499946594238,60.081199645996094,19685.29045138889,9.309000000000001,32,AA,236
2002,6.547800064086914,60.12200164794922,19685.31355324074,9.89,32,AA,237
2003,6.564199924468994,60.17020034790039,19685.341608796294,10.342,32,AA,239
2004,6.633999824523926,60.32500076293945,19685.397696759257,11.256,32,AA,241
2005,4.7891998291015625,60.856300354003906,19686.994618055556,9.772,32,AA,182
2006,4.8993000984191895,60.84980010986328,19687.029293981483,9.74,32,AA,184
2007,5.076000213623047,60.817298889160156,19687.0784375,9.917,32,AA,192
2008,5.236499786376953,60.760799407958984,19687.13505787037,10.705,32,AA,197
2009,5.411300182342529,60.698699951171875,19687.2084375,10.82,32,AA,207
2010,5.340799808502197,60.82429885864258,19687.282349537036,11.286,32,AA,203
2011,5.364500045776367,60.86669921875,19687.31769675926,11.096,32,AA,205
2012,5.465799808502197,60.880699157714844,19687.35542824074,11.081,32,AA,210
2013,5.307000160217285,61.08150100708008,19649.426550925924,10.955,33,AA,200
2014,5.307000160217285,61.08150100708008,19649.456597222223,,33,AA,200
2015,5.559700012207031,60.87070083618164,19650.209328703702,9.281,33,AA,215
2016,5.386199951171875,60.87179946899414,19650.403171296297,10.848,33,AA,206
2017,5.47130012512207,60.88199996948242,19650.647696759257,9.539,33,AA,211
2018,5.347499847412109,60.84880065917969,19650.99832175926,11.102,33,AA,204
2019,5.316699981689453,60.80619812011719,19651.030208333334,11.652000000000001,33,AA,201
2020,5.317299842834473,60.80619812011719,19651.379756944447,11.517,33,AA,202
2021,5.168700218200684,60.685699462890625,19652.187280092592,10.492,33,AA,194
2022,5.168700218200684,60.685699462890625,19652.5134375,10.547,33,AA,194
2023,5.215000152587891,60.65620040893555,19652.67042824074,10.53,33,AA,196
2024,5.255799770355225,60.624298095703125,19652.937997685185,10.332,33,AA,199
2025,5.091300010681152,60.71220016479492,19653.09107638889,10.634,33,AA,193
2026,5.05620002746582,60.72549819946289,19653.734733796296,,33,AA,191
2027,5.055799961090088,60.725799560546875,19653.749270833334,10.809000000000001,33,AA,190
2028,5.038300037384033,60.73350143432617,19653.932997685184,10.586,33,AA,189
2029,6.869800090789795,57.63370132446289,19668.302037037036,10.015,33,AA,242
2030,6.361199855804443,57.650299072265625,19668.441435185185,10.475,33,AA,233
2031,5.934700012207031,57.6682014465332,19668.548333333332,10.396,33,AA,223
2032,5.857699871063232,57.76169967651367,19668.622893518517,10.457,33,AA,220
2033,5.957200050354004,57.92319869995117,19668.719050925927,10.463000000000001,33,AA,225
2034,6.554200172424316,58.16080093383789,19668.89613425926,10.788,33,AA,238
2035,6.0346999168396,58.29100036621094,19669.012800925924,10.789,33,AA,226
2036,5.776199817657471,58.2859992980957,19669.096412037037,11.074,33,AA,218
2037,5.483799934387207,58.33649826049805,19669.186550925926,11.302,33,AA,212
2038,5.461699962615967,58.40380096435547,19669.288194444445,11.593,33,AA,209
2039,5.572000026702881,58.561798095703125,19669.387314814816,11.078,33,AA,216
2040,5.415299892425537,58.58919906616211,19669.46125,11.035,33,AA,208
2041,5.242000102996826,58.590301513671875,19669.54097222222,10.583,33,AA,198
2042,4.980800151824951,58.660499572753906,19669.623726851853,11.077,33,AA,187
2043,4.6427001953125,58.54280090332031,19669.744930555556,10.966000000000001,33,AA,179
2044,4.517000198364258,58.891998291015625,19669.888703703702,10.748000000000001,33,AA,175
2045,4.9166998863220215,58.932701110839844,19670.003194444445,11.157,33,AA,185
2046,5.173799991607666,58.94049835205078,19670.097962962962,11.106,33,AA,195
2047,4.348700046539307,58.383201599121094,19672.30861111111,10.259,33,AA,172
2048,4.155300140380859,58.33980178833008,19672.42976851852,10.121,33,AA,167
2049,4.786499977111816,58.20830154418945,19672.63351851852,10.102,33,AA,181
2050,6.409200191497803,57.98030090332031,19673.457476851854,10.429,33,AA,234
2051,5.783299922943115,58.94419860839844,19682.974791666667,10.978,33,AA,219
2052,6.076900005340576,58.89459991455078,19683.289097222223,11.738,33,AA,228
2053,6.274400234222412,59.00320053100586,19683.34252314815,10.457,33,AA,232
2054,6.495800018310547,59.03179931640625,19683.391180555554,9.576,33,AA,235
2055,6.630199909210205,59.05139923095703,19683.43263888889,9.103,33,AA,240
2056,5.8653998374938965,58.984901428222656,19683.559675925924,11.57,33,AA,221
2057,5.869500160217285,59.067501068115234,19683.598541666666,11.41,33,AA,222
2058,6.074999809265137,59.39590072631836,19683.774791666667,12.265,33,AA,227
2059,6.259300231933594,59.507999420166016,19683.833819444444,12.751,33,AA,231
2060,5.941999912261963,59.309600830078125,19683.93388888889,11.825000000000001,33,AA,224
2061,5.551499843597412,59.16559982299805,19684.02965277778,9.954,33,AA,214
2062,6.543499946594238,60.081199645996094,19685.29045138889,9.336,33,AA,236
2063,6.547800064086914,60.12200164794922,19685.31355324074,9.876,33,AA,237
