,Longitude,Latitude,Time,Temperature,Depth,PlatformCode
47,5.832200050354004,56.88169860839844,19377.347905092593,6.388,3,AA
48,6.254300117492676,56.676300048828125,19377.525902777776,5.739,3,AA
49,5.768700122833252,56.779300689697266,19377.631041666667,6.122,3,AA
50,5.6682000160217285,57.00130081176758,19377.76125,6.03,3,AA
51,5.195499897003174,56.99879837036133,19377.8665625,6.143,3,AA
52,6.117300033569336,57.18479919433594,19378.303946759257,6.089,3,AA
53,5.738699913024902,57.22600173950195,19378.41138888889,5.905,3,AA
54,4.645699977874756,57.838199615478516,19378.69883101852,7.2250000000000005,3,AA
55,4.697500228881836,57.000701904296875,19379.247222222224,6.15,3,AA
56,4.492199897766113,57.13019943237305,19379.302511574075,6.0360000000000005,3,AA
57,4.301300048828125,57.000701904296875,19379.38699074074,6.149,3,AA
58,4.171299934387207,56.87080001831055,19379.426979166667,6.319,3,AA
59,3.898699998855591,57.003501892089844,19379.50136574074,6.23,3,AA
60,3.6691999435424805,57.00130081176758,19379.535729166666,6.655,3,AA
61,3.395699977874756,57.000701904296875,19379.61664351852,6.84,3,AA
62,3.1273000240325928,57.89649963378906,19380.325671296294,7.26,3,AA
63,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,3,AA
64,2.625999927520752,57.26599884033203,19380.585046296295,7.362,3,AA
65,2.753999948501587,56.920799255371094,19380.728877314814,7.22,3,AA
66,2.9296998977661133,56.99980163574219,19380.765659722223,7.19,3,AA
67,2.498699903488159,57.00230026245117,19380.824027777777,7.355,3,AA
68,2.066800117492676,56.99980163574219,19380.8840625,7.429,3,AA
69,1.7992000579833984,56.999698638916016,19380.922152777777,7.46,3,AA
70,1.6002000570297241,57.00130081176758,19380.95113425926,7.517,3,AA
71,1.1360000371932983,57.0004997253418,19381.016215277778,7.815,3,AA
72,0.6697999835014343,56.999298095703125,19381.08150462963,7.8740000000000006,3,AA
73,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,3,AA
74,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,3,AA
75,-0.6983000040054321,57.00019836425781,19381.291689814814,8.036,3,AA
76,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,3,AA
77,-1.465999960899353,57.00230026245117,19381.407152777778,8.031,3,AA
78,2.4753000736236572,58.20349884033203,19383.328761574074,7.8100000000000005,3,AA
79,2.450000047683716,58.698299407958984,19383.481527777778,7.478,3,AA
80,3.5894999504089355,58.713199615478516,19383.636689814815,6.954,3,AA
81,3.858299970626831,58.49020004272461,19383.732800925925,6.307,3,AA
82,4.177999973297119,58.313201904296875,19383.829999999998,6.07,3,AA
83,3.1493000984191895,59.71730041503906,19384.32238425926,8.947000000000001,3,AA
84,2.752700090408325,59.63029861450195,19384.445532407408,7.908,3,AA
85,1.2741999626159668,59.701698303222656,19385.749733796296,7.654,3,AA
86,0.815500020980835,59.667198181152344,19385.854247685184,7.493,3,AA
